seller_product_id,seller_id,product_id,seller_price_usd,listing_created_at,listing_active_flag,scenario_name
seller_product_0005644,seller_000768,product_003239,132.08,2024-01-01T00:00:00,True,baseline
seller_product_0005645,seller_000985,product_003240,65.27,2024-01-01T00:00:00,True,baseline
seller_product_0005646,seller_001070,product_003240,68.05,2024-01-01T00:00:00,True,baseline
seller_product_0005647,seller_000603,product_003241,177.21,2024-01-01T00:00:00,True,baseline
seller_product_0005648,seller_000269,product_003242,23.78,2024-01-01T00:00:00,True,baseline
seller_product_0005649,seller_001060,product_003243,144.31,2024-01-01T00:00:00,True,baseline
seller_product_0005650,seller_000118,product_003244,248.09,2024-01-01T00:00:00,True,baseline
seller_product_0005651,seller_000030,product_003245,123.29,2024-01-01T00:00:00,True,baseline
seller_product_0005652,seller_000406,product_003245,129.51,2024-01-01T00:00:00,True,baseline
seller_product_0005653,seller_000435,product_003245,148.47,2024-01-01T00:00:00,True,baseline
seller_product_0005654,seller_000186,product_003246,64.23,2024-01-01T00:00:00,True,baseline
seller_product_0005655,seller_000233,product_003247,45.04,2024-01-01T00:00:00,True,baseline
seller_product_0005656,seller_000327,product_003247,51.2,2024-01-01T00:00:00,True,baseline
seller_product_0005657,seller_000512,product_003247,51.27,2024-01-01T00:00:00,True,baseline
seller_product_0005658,seller_000595,product_003247,56.26,2024-01-01T00:00:00,True,baseline
seller_product_0005659,seller_000617,product_003248,186.75,2024-01-01T00:00:00,True,baseline
seller_product_0005660,seller_000001,product_003249,31.17,2024-01-01T00:00:00,True,baseline
seller_product_0005661,seller_000345,product_003249,34.69,2024-01-01T00:00:00,True,baseline
seller_product_0005662,seller_000756,product_003249,27.25,2024-01-01T00:00:00,True,baseline
seller_product_0005663,seller_000878,product_003249,26.27,2024-01-01T00:00:00,True,baseline
seller_product_0005664,seller_000906,product_003250,24.33,2024-01-01T00:00:00,True,baseline
seller_product_0005665,seller_000551,product_003251,149.83,2024-01-01T00:00:00,True,baseline
seller_product_0005666,seller_000913,product_003251,138.8,2024-01-01T00:00:00,True,baseline
seller_product_0005667,seller_001037,product_003251,156.02,2024-01-01T00:00:00,True,baseline
seller_product_0005668,seller_000296,product_003252,29.09,2024-01-01T00:00:00,True,baseline
seller_product_0005669,seller_000550,product_003252,26.08,2024-01-01T00:00:00,True,baseline
seller_product_0005670,seller_000552,product_003252,25.75,2024-01-01T00:00:00,True,baseline
seller_product_0005671,seller_000350,product_003253,24.44,2024-01-01T00:00:00,True,baseline
seller_product_0005672,seller_001183,product_003253,27.28,2024-01-01T00:00:00,True,baseline
seller_product_0005673,seller_000863,product_003254,60.34,2024-01-01T00:00:00,True,baseline
seller_product_0005674,seller_000349,product_003255,54.97,2024-01-01T00:00:00,True,baseline
seller_product_0005675,seller_000015,product_003256,116.39,2024-01-01T00:00:00,True,baseline
seller_product_0005676,seller_001104,product_003256,104.65,2024-01-01T00:00:00,True,baseline
seller_product_0005677,seller_000455,product_003257,96.06,2024-01-01T00:00:00,True,baseline
seller_product_0005678,seller_000742,product_003258,44.91,2024-01-01T00:00:00,True,baseline
seller_product_0005679,seller_000517,product_003259,81.77,2024-01-01T00:00:00,True,baseline
seller_product_0005680,seller_000693,product_003259,81.05,2024-01-01T00:00:00,True,baseline
seller_product_0005681,seller_000546,product_003260,31.62,2024-01-01T00:00:00,True,baseline
seller_product_0005682,seller_000330,product_003261,94.82,2024-01-01T00:00:00,True,baseline
seller_product_0005683,seller_001068,product_003261,78.53,2024-01-01T00:00:00,True,baseline
seller_product_0005684,seller_000350,product_003262,127.52,2024-01-01T00:00:00,True,baseline
seller_product_0005685,seller_000471,product_003262,136.08,2024-01-01T00:00:00,True,baseline
seller_product_0005686,seller_000829,product_003262,137.08,2024-01-01T00:00:00,True,baseline
seller_product_0005687,seller_000872,product_003262,158.82,2024-01-01T00:00:00,True,baseline
seller_product_0005688,seller_000083,product_003263,48.73,2024-01-01T00:00:00,True,baseline
seller_product_0005689,seller_000252,product_003263,54.57,2024-01-01T00:00:00,True,baseline
seller_product_0005690,seller_000395,product_003263,50.63,2024-01-01T00:00:00,True,baseline
seller_product_0005691,seller_000745,product_003263,53.45,2024-01-01T00:00:00,True,baseline
seller_product_0005692,seller_000146,product_003264,85.35,2024-01-01T00:00:00,True,baseline
seller_product_0005693,seller_000707,product_003264,65.91,2024-01-01T00:00:00,True,baseline
seller_product_0005694,seller_000859,product_003264,74.68,2024-01-01T00:00:00,True,baseline
seller_product_0005695,seller_001023,product_003264,74.23,2024-01-01T00:00:00,True,baseline
seller_product_0005696,seller_000349,product_003265,127.99,2024-01-01T00:00:00,True,baseline
seller_product_0005697,seller_001097,product_003265,146.72,2024-01-01T00:00:00,True,baseline
seller_product_0005698,seller_000001,product_003266,93.61,2024-01-01T00:00:00,True,baseline
seller_product_0005699,seller_000349,product_003266,90.12,2024-01-01T00:00:00,True,baseline
seller_product_0005700,seller_000392,product_003266,91.15,2024-01-01T00:00:00,True,baseline
seller_product_0005701,seller_000440,product_003267,51.73,2024-01-01T00:00:00,True,baseline
seller_product_0005702,seller_000523,product_003267,60.03,2024-01-01T00:00:00,True,baseline
seller_product_0005703,seller_000660,product_003267,57.2,2024-01-01T00:00:00,True,baseline
seller_product_0005704,seller_000998,product_003267,57.09,2024-01-01T00:00:00,True,baseline
seller_product_0005705,seller_000478,product_003268,36.66,2024-01-01T00:00:00,True,baseline
seller_product_0005706,seller_000950,product_003268,44.2,2024-01-01T00:00:00,True,baseline
seller_product_0005707,seller_000200,product_003269,44.15,2024-01-01T00:00:00,True,baseline
seller_product_0005708,seller_000186,product_003270,21.38,2024-01-01T00:00:00,True,baseline
seller_product_0005709,seller_000639,product_003271,57.6,2024-01-01T00:00:00,True,baseline
seller_product_0005710,seller_000349,product_003272,34.0,2024-01-01T00:00:00,True,baseline
seller_product_0005711,seller_000629,product_003272,35.26,2024-01-01T00:00:00,True,baseline
seller_product_0005712,seller_000664,product_003272,34.08,2024-01-01T00:00:00,True,baseline
seller_product_0005713,seller_000878,product_003272,35.14,2024-01-01T00:00:00,True,baseline
seller_product_0005714,seller_000965,product_003273,131.89,2024-01-01T00:00:00,True,baseline
seller_product_0005715,seller_000060,product_003274,156.37,2024-01-01T00:00:00,True,baseline
seller_product_0005716,seller_000512,product_003274,156.3,2024-01-01T00:00:00,True,baseline
seller_product_0005717,seller_000906,product_003274,126.43,2024-01-01T00:00:00,True,baseline
seller_product_0005718,seller_001128,product_003274,140.03,2024-01-01T00:00:00,True,baseline
seller_product_0005719,seller_000114,product_003275,35.36,2024-01-01T00:00:00,True,baseline
seller_product_0005720,seller_000536,product_003276,108.9,2024-01-01T00:00:00,True,baseline
seller_product_0005721,seller_000693,product_003276,119.53,2024-01-01T00:00:00,True,baseline
seller_product_0005722,seller_001042,product_003276,105.45,2024-01-01T00:00:00,True,baseline
seller_product_0005723,seller_000933,product_003277,40.23,2024-01-01T00:00:00,True,baseline
seller_product_0005724,seller_000956,product_003277,36.4,2024-01-01T00:00:00,True,baseline
seller_product_0005725,seller_001125,product_003277,36.51,2024-01-01T00:00:00,True,baseline
seller_product_0005726,seller_001197,product_003277,37.09,2024-01-01T00:00:00,True,baseline
seller_product_0005727,seller_001024,product_003278,56.91,2024-01-01T00:00:00,True,baseline
seller_product_0005728,seller_000349,product_003279,221.52,2024-01-01T00:00:00,True,baseline
seller_product_0005729,seller_000354,product_003279,201.86,2024-01-01T00:00:00,True,baseline
seller_product_0005730,seller_000893,product_003280,79.72,2024-01-01T00:00:00,True,baseline
seller_product_0005731,seller_000666,product_003281,45.12,2024-01-01T00:00:00,True,baseline
seller_product_0005732,seller_000685,product_003281,40.78,2024-01-01T00:00:00,True,baseline
seller_product_0005733,seller_000965,product_003281,42.9,2024-01-01T00:00:00,True,baseline
seller_product_0005734,seller_001121,product_003281,43.15,2024-01-01T00:00:00,True,baseline
seller_product_0005735,seller_000813,product_003282,93.47,2024-01-01T00:00:00,True,baseline
seller_product_0005736,seller_000106,product_003283,68.76,2024-01-01T00:00:00,True,baseline
seller_product_0005737,seller_000142,product_003283,80.64,2024-01-01T00:00:00,True,baseline
seller_product_0005738,seller_000440,product_003283,79.22,2024-01-01T00:00:00,True,baseline
seller_product_0005739,seller_001037,product_003283,78.26,2024-01-01T00:00:00,True,baseline
seller_product_0005740,seller_001060,product_003284,131.15,2024-01-01T00:00:00,True,baseline
seller_product_0005741,seller_000435,product_003285,45.61,2024-01-01T00:00:00,True,baseline
seller_product_0005742,seller_000906,product_003285,48.55,2024-01-01T00:00:00,True,baseline
seller_product_0005743,seller_000008,product_003286,35.33,2024-01-01T00:00:00,True,baseline
seller_product_0005744,seller_001068,product_003286,37.03,2024-01-01T00:00:00,True,baseline
seller_product_0005745,seller_000993,product_003287,53.9,2024-01-01T00:00:00,True,baseline
seller_product_0005746,seller_000410,product_003288,167.65,2024-01-01T00:00:00,True,baseline
seller_product_0005747,seller_000186,product_003289,87.78,2024-01-01T00:00:00,True,baseline
seller_product_0005748,seller_000592,product_003290,125.36,2024-01-01T00:00:00,True,baseline
seller_product_0005749,seller_000915,product_003290,127.13,2024-01-01T00:00:00,True,baseline
seller_product_0005750,seller_000494,product_003291,69.34,2024-01-01T00:00:00,True,baseline
seller_product_0005751,seller_000835,product_003291,68.41,2024-01-01T00:00:00,True,baseline
seller_product_0005752,seller_001089,product_003291,65.22,2024-01-01T00:00:00,True,baseline
seller_product_0005753,seller_000266,product_003292,24.32,2024-01-01T00:00:00,True,baseline
seller_product_0005754,seller_000795,product_003292,22.25,2024-01-01T00:00:00,True,baseline
seller_product_0005755,seller_000064,product_003293,118.25,2024-01-01T00:00:00,True,baseline
seller_product_0005756,seller_000581,product_003293,115.3,2024-01-01T00:00:00,True,baseline
seller_product_0005757,seller_000896,product_003293,140.64,2024-01-01T00:00:00,True,baseline
seller_product_0005758,seller_001042,product_003293,131.9,2024-01-01T00:00:00,True,baseline
seller_product_0005759,seller_000273,product_003294,91.82,2024-01-01T00:00:00,True,baseline
seller_product_0005760,seller_001186,product_003294,98.27,2024-01-01T00:00:00,True,baseline
seller_product_0005761,seller_000793,product_003295,40.88,2024-01-01T00:00:00,True,baseline
seller_product_0005762,seller_000168,product_003296,63.3,2024-01-01T00:00:00,True,baseline
seller_product_0005763,seller_000349,product_003296,63.11,2024-01-01T00:00:00,True,baseline
seller_product_0005764,seller_000786,product_003296,58.5,2024-01-01T00:00:00,True,baseline
seller_product_0005765,seller_000837,product_003297,39.36,2024-01-01T00:00:00,True,baseline
seller_product_0005766,seller_001060,product_003297,42.54,2024-01-01T00:00:00,True,baseline
seller_product_0005767,seller_000315,product_003298,114.82,2024-01-01T00:00:00,True,baseline
seller_product_0005768,seller_000399,product_003298,118.09,2024-01-01T00:00:00,True,baseline
seller_product_0005769,seller_000677,product_003298,126.92,2024-01-01T00:00:00,True,baseline
seller_product_0005770,seller_001149,product_003298,114.06,2024-01-01T00:00:00,True,baseline
seller_product_0005771,seller_000171,product_003299,109.23,2024-01-01T00:00:00,True,baseline
seller_product_0005772,seller_000867,product_003299,116.63,2024-01-01T00:00:00,True,baseline
seller_product_0005773,seller_000906,product_003299,92.04,2024-01-01T00:00:00,True,baseline
seller_product_0005774,seller_000550,product_003300,26.17,2024-01-01T00:00:00,True,baseline
seller_product_0005775,seller_000632,product_003300,26.37,2024-01-01T00:00:00,True,baseline
seller_product_0005776,seller_000751,product_003300,28.19,2024-01-01T00:00:00,True,baseline
seller_product_0005777,seller_000311,product_003301,84.49,2024-01-01T00:00:00,True,baseline
seller_product_0005778,seller_000543,product_003302,110.02,2024-01-01T00:00:00,True,baseline
seller_product_0005779,seller_001096,product_003302,94.69,2024-01-01T00:00:00,True,baseline
seller_product_0005780,seller_000759,product_003303,65.9,2024-01-01T00:00:00,True,baseline
seller_product_0005781,seller_000468,product_003304,20.31,2024-01-01T00:00:00,True,baseline
seller_product_0005782,seller_000576,product_003305,144.22,2024-01-01T00:00:00,True,baseline
seller_product_0005783,seller_000906,product_003305,143.15,2024-01-01T00:00:00,True,baseline
seller_product_0005784,seller_000090,product_003306,72.99,2024-01-01T00:00:00,True,baseline
seller_product_0005785,seller_000129,product_003306,75.15,2024-01-01T00:00:00,True,baseline
seller_product_0005786,seller_000796,product_003306,74.61,2024-01-01T00:00:00,True,baseline
seller_product_0005787,seller_000095,product_003307,33.35,2024-01-01T00:00:00,True,baseline
seller_product_0005788,seller_000505,product_003308,29.23,2024-01-01T00:00:00,True,baseline
seller_product_0005789,seller_000595,product_003308,26.33,2024-01-01T00:00:00,True,baseline
seller_product_0005790,seller_000788,product_003308,27.34,2024-01-01T00:00:00,True,baseline
seller_product_0005791,seller_000729,product_003309,17.67,2024-01-01T00:00:00,True,baseline
seller_product_0005792,seller_000269,product_003310,85.81,2024-01-01T00:00:00,True,baseline
seller_product_0005793,seller_000058,product_003311,58.86,2024-01-01T00:00:00,True,baseline
seller_product_0005794,seller_001131,product_003311,55.3,2024-01-01T00:00:00,True,baseline
seller_product_0005795,seller_000168,product_003312,89.99,2024-01-01T00:00:00,True,baseline
seller_product_0005796,seller_000269,product_003312,88.52,2024-01-01T00:00:00,True,baseline
seller_product_0005797,seller_000332,product_003312,91.25,2024-01-01T00:00:00,True,baseline
seller_product_0005798,seller_000438,product_003312,81.38,2024-01-01T00:00:00,True,baseline
seller_product_0005799,seller_000989,product_003313,101.2,2024-01-01T00:00:00,True,baseline
seller_product_0005800,seller_000249,product_003314,58.22,2024-01-01T00:00:00,True,baseline
seller_product_0005801,seller_000353,product_003314,61.47,2024-01-01T00:00:00,True,baseline
seller_product_0005802,seller_000506,product_003315,147.21,2024-01-01T00:00:00,True,baseline
seller_product_0005803,seller_000643,product_003315,150.23,2024-01-01T00:00:00,True,baseline
seller_product_0005804,seller_000543,product_003316,39.69,2024-01-01T00:00:00,True,baseline
seller_product_0005805,seller_000800,product_003316,34.31,2024-01-01T00:00:00,True,baseline
seller_product_0005806,seller_000866,product_003316,36.95,2024-01-01T00:00:00,True,baseline
seller_product_0005807,seller_000060,product_003317,210.77,2024-01-01T00:00:00,True,baseline
seller_product_0005808,seller_001148,product_003317,225.72,2024-01-01T00:00:00,True,baseline
seller_product_0005809,seller_000129,product_003318,119.63,2024-01-01T00:00:00,True,baseline
seller_product_0005810,seller_000750,product_003319,279.84,2024-01-01T00:00:00,True,baseline
seller_product_0005811,seller_000930,product_003319,262.72,2024-01-01T00:00:00,True,baseline
seller_product_0005812,seller_001086,product_003320,64.04,2024-01-01T00:00:00,True,baseline
seller_product_0005813,seller_000343,product_003321,30.43,2024-01-01T00:00:00,True,baseline
seller_product_0005814,seller_001020,product_003321,26.88,2024-01-01T00:00:00,True,baseline
seller_product_0005815,seller_001042,product_003321,26.49,2024-01-01T00:00:00,True,baseline
seller_product_0005816,seller_000664,product_003322,88.56,2024-01-01T00:00:00,True,baseline
seller_product_0005817,seller_000846,product_003322,87.82,2024-01-01T00:00:00,True,baseline
seller_product_0005818,seller_001070,product_003322,69.75,2024-01-01T00:00:00,True,baseline
seller_product_0005819,seller_001192,product_003322,82.08,2024-01-01T00:00:00,True,baseline
seller_product_0005820,seller_001041,product_003323,127.36,2024-01-01T00:00:00,True,baseline
seller_product_0005821,seller_000225,product_003324,232.36,2024-01-01T00:00:00,True,baseline
seller_product_0005822,seller_001030,product_003325,48.98,2024-01-01T00:00:00,True,baseline
seller_product_0005823,seller_000559,product_003326,40.52,2024-01-01T00:00:00,True,baseline
seller_product_0005824,seller_000698,product_003326,45.73,2024-01-01T00:00:00,True,baseline
seller_product_0005825,seller_000864,product_003326,42.87,2024-01-01T00:00:00,True,baseline
seller_product_0005826,seller_000764,product_003327,154.82,2024-01-01T00:00:00,True,baseline
seller_product_0005827,seller_000906,product_003327,152.88,2024-01-01T00:00:00,True,baseline
seller_product_0005828,seller_000724,product_003328,33.1,2024-01-01T00:00:00,True,baseline
seller_product_0005829,seller_000130,product_003329,421.19,2024-01-01T00:00:00,True,baseline
seller_product_0005830,seller_000345,product_003330,28.46,2024-01-01T00:00:00,True,baseline
seller_product_0005831,seller_000795,product_003331,57.13,2024-01-01T00:00:00,True,baseline
seller_product_0005832,seller_000399,product_003332,64.12,2024-01-01T00:00:00,True,baseline
seller_product_0005833,seller_000807,product_003333,89.51,2024-01-01T00:00:00,True,baseline
seller_product_0005834,seller_000229,product_003334,26.93,2024-01-01T00:00:00,True,baseline
seller_product_0005835,seller_000650,product_003334,24.49,2024-01-01T00:00:00,True,baseline
seller_product_0005836,seller_000512,product_003335,104.34,2024-01-01T00:00:00,True,baseline
seller_product_0005837,seller_000613,product_003335,94.29,2024-01-01T00:00:00,True,baseline
seller_product_0005838,seller_001094,product_003335,89.97,2024-01-01T00:00:00,True,baseline
seller_product_0005839,seller_000289,product_003336,33.77,2024-01-01T00:00:00,True,baseline
seller_product_0005840,seller_000397,product_003336,32.31,2024-01-01T00:00:00,True,baseline
seller_product_0005841,seller_000142,product_003337,40.42,2024-01-01T00:00:00,True,baseline
seller_product_0005842,seller_000311,product_003338,78.97,2024-01-01T00:00:00,True,baseline
seller_product_0005843,seller_000142,product_003339,71.26,2024-01-01T00:00:00,True,baseline
seller_product_0005844,seller_000378,product_003339,70.07,2024-01-01T00:00:00,True,baseline
seller_product_0005845,seller_000906,product_003340,96.28,2024-01-01T00:00:00,True,baseline
seller_product_0005846,seller_000436,product_003341,57.91,2024-01-01T00:00:00,True,baseline
seller_product_0005847,seller_000600,product_003341,54.24,2024-01-01T00:00:00,True,baseline
seller_product_0005848,seller_000180,product_003342,456.59,2024-01-01T00:00:00,True,baseline
seller_product_0005849,seller_000447,product_003342,514.69,2024-01-01T00:00:00,True,baseline
seller_product_0005850,seller_000108,product_003343,98.49,2024-01-01T00:00:00,True,baseline
seller_product_0005851,seller_000926,product_003343,98.89,2024-01-01T00:00:00,True,baseline
seller_product_0005852,seller_000267,product_003344,15.16,2024-01-01T00:00:00,True,baseline
seller_product_0005853,seller_000313,product_003344,13.38,2024-01-01T00:00:00,True,baseline
seller_product_0005854,seller_000766,product_003344,15.67,2024-01-01T00:00:00,True,baseline
seller_product_0005855,seller_001159,product_003344,17.02,2024-01-01T00:00:00,True,baseline
seller_product_0005856,seller_000059,product_003345,108.92,2024-01-01T00:00:00,True,baseline
seller_product_0005857,seller_001104,product_003346,35.1,2024-01-01T00:00:00,True,baseline
seller_product_0005858,seller_001097,product_003347,58.49,2024-01-01T00:00:00,True,baseline
seller_product_0005859,seller_000412,product_003348,81.5,2024-01-01T00:00:00,True,baseline
seller_product_0005860,seller_000789,product_003349,22.34,2024-01-01T00:00:00,True,baseline
seller_product_0005861,seller_000110,product_003350,81.37,2024-01-01T00:00:00,True,baseline
seller_product_0005862,seller_000203,product_003350,62.8,2024-01-01T00:00:00,True,baseline
seller_product_0005863,seller_000906,product_003350,72.96,2024-01-01T00:00:00,True,baseline
seller_product_0005864,seller_001026,product_003350,57.58,2024-01-01T00:00:00,True,baseline
seller_product_0005865,seller_000308,product_003351,114.77,2024-01-01T00:00:00,True,baseline
seller_product_0005866,seller_000392,product_003351,104.37,2024-01-01T00:00:00,True,baseline
seller_product_0005867,seller_000699,product_003351,105.18,2024-01-01T00:00:00,True,baseline
seller_product_0005868,seller_000895,product_003351,98.12,2024-01-01T00:00:00,True,baseline
seller_product_0005869,seller_000446,product_003352,101.97,2024-01-01T00:00:00,True,baseline
seller_product_0005870,seller_001060,product_003353,184.09,2024-01-01T00:00:00,True,baseline
seller_product_0005871,seller_000468,product_003354,19.22,2024-01-01T00:00:00,True,baseline
seller_product_0005872,seller_000490,product_003354,17.64,2024-01-01T00:00:00,True,baseline
seller_product_0005873,seller_000650,product_003354,16.7,2024-01-01T00:00:00,True,baseline
seller_product_0005874,seller_000864,product_003354,17.68,2024-01-01T00:00:00,True,baseline
seller_product_0005875,seller_000114,product_003355,45.05,2024-01-01T00:00:00,True,baseline
seller_product_0005876,seller_000275,product_003356,111.28,2024-01-01T00:00:00,True,baseline
seller_product_0005877,seller_000762,product_003356,109.54,2024-01-01T00:00:00,True,baseline
seller_product_0005878,seller_000001,product_003357,103.76,2024-01-01T00:00:00,True,baseline
seller_product_0005879,seller_000580,product_003357,93.28,2024-01-01T00:00:00,True,baseline
seller_product_0005880,seller_000149,product_003358,45.94,2024-01-01T00:00:00,True,baseline
seller_product_0005881,seller_000864,product_003358,49.5,2024-01-01T00:00:00,True,baseline
seller_product_0005882,seller_000943,product_003359,24.43,2024-01-01T00:00:00,True,baseline
seller_product_0005883,seller_000512,product_003360,33.4,2024-01-01T00:00:00,True,baseline
seller_product_0005884,seller_000015,product_003361,36.98,2024-01-01T00:00:00,True,baseline
seller_product_0005885,seller_000375,product_003362,36.69,2024-01-01T00:00:00,True,baseline
seller_product_0005886,seller_000859,product_003363,63.65,2024-01-01T00:00:00,True,baseline
seller_product_0005887,seller_001032,product_003363,70.52,2024-01-01T00:00:00,True,baseline
seller_product_0005888,seller_000361,product_003364,111.88,2024-01-01T00:00:00,True,baseline
seller_product_0005889,seller_000907,product_003365,120.27,2024-01-01T00:00:00,True,baseline
seller_product_0005890,seller_000203,product_003366,63.19,2024-01-01T00:00:00,True,baseline
seller_product_0005891,seller_000311,product_003367,37.04,2024-01-01T00:00:00,True,baseline
seller_product_0005892,seller_000324,product_003367,38.58,2024-01-01T00:00:00,True,baseline
seller_product_0005893,seller_001031,product_003367,42.11,2024-01-01T00:00:00,True,baseline
seller_product_0005894,seller_000440,product_003368,49.7,2024-01-01T00:00:00,True,baseline
seller_product_0005895,seller_000248,product_003369,41.4,2024-01-01T00:00:00,True,baseline
seller_product_0005896,seller_001045,product_003369,47.41,2024-01-01T00:00:00,True,baseline
seller_product_0005897,seller_000468,product_003370,55.76,2024-01-01T00:00:00,True,baseline
seller_product_0005898,seller_001060,product_003370,70.01,2024-01-01T00:00:00,True,baseline
seller_product_0005899,seller_000744,product_003371,67.42,2024-01-01T00:00:00,True,baseline
seller_product_0005900,seller_000455,product_003372,134.2,2024-01-01T00:00:00,True,baseline
seller_product_0005901,seller_000633,product_003373,49.2,2024-01-01T00:00:00,True,baseline
seller_product_0005902,seller_001017,product_003374,54.72,2024-01-01T00:00:00,True,baseline
seller_product_0005903,seller_001123,product_003374,50.12,2024-01-01T00:00:00,True,baseline
seller_product_0005904,seller_000446,product_003375,68.24,2024-01-01T00:00:00,True,baseline
seller_product_0005905,seller_000788,product_003375,69.22,2024-01-01T00:00:00,True,baseline
seller_product_0005906,seller_000846,product_003375,73.77,2024-01-01T00:00:00,True,baseline
seller_product_0005907,seller_000636,product_003376,323.55,2024-01-01T00:00:00,True,baseline
seller_product_0005908,seller_000106,product_003377,35.48,2024-01-01T00:00:00,True,baseline
seller_product_0005909,seller_000471,product_003377,41.75,2024-01-01T00:00:00,True,baseline
seller_product_0005910,seller_000751,product_003377,42.85,2024-01-01T00:00:00,True,baseline
seller_product_0005911,seller_000855,product_003377,47.48,2024-01-01T00:00:00,True,baseline
seller_product_0005912,seller_000052,product_003378,114.78,2024-01-01T00:00:00,True,baseline
seller_product_0005913,seller_000330,product_003379,50.14,2024-01-01T00:00:00,True,baseline
seller_product_0005914,seller_001171,product_003380,228.46,2024-01-01T00:00:00,True,baseline
seller_product_0005915,seller_000512,product_003381,121.67,2024-01-01T00:00:00,True,baseline
seller_product_0005916,seller_000795,product_003381,111.84,2024-01-01T00:00:00,True,baseline
seller_product_0005917,seller_000844,product_003381,114.17,2024-01-01T00:00:00,True,baseline
seller_product_0005918,seller_000350,product_003382,85.73,2024-01-01T00:00:00,True,baseline
seller_product_0005919,seller_000872,product_003383,40.09,2024-01-01T00:00:00,True,baseline
seller_product_0005920,seller_000241,product_003384,56.59,2024-01-01T00:00:00,True,baseline
seller_product_0005921,seller_000650,product_003384,66.22,2024-01-01T00:00:00,True,baseline
seller_product_0005922,seller_000814,product_003384,52.95,2024-01-01T00:00:00,True,baseline
seller_product_0005923,seller_000440,product_003385,51.22,2024-01-01T00:00:00,True,baseline
seller_product_0005924,seller_000459,product_003385,59.74,2024-01-01T00:00:00,True,baseline
seller_product_0005925,seller_000543,product_003385,57.1,2024-01-01T00:00:00,True,baseline
seller_product_0005926,seller_001096,product_003385,57.57,2024-01-01T00:00:00,True,baseline
seller_product_0005927,seller_000349,product_003386,83.69,2024-01-01T00:00:00,True,baseline
seller_product_0005928,seller_000490,product_003386,76.85,2024-01-01T00:00:00,True,baseline
seller_product_0005929,seller_000907,product_003387,22.95,2024-01-01T00:00:00,True,baseline
seller_product_0005930,seller_001155,product_003387,25.79,2024-01-01T00:00:00,True,baseline
seller_product_0005931,seller_000075,product_003388,14.05,2024-01-01T00:00:00,True,baseline
seller_product_0005932,seller_000768,product_003388,14.02,2024-01-01T00:00:00,True,baseline
seller_product_0005933,seller_001092,product_003389,54.78,2024-01-01T00:00:00,True,baseline
seller_product_0005934,seller_000984,product_003390,267.75,2024-01-01T00:00:00,True,baseline
seller_product_0005935,seller_000034,product_003391,30.59,2024-01-01T00:00:00,True,baseline
seller_product_0005936,seller_000118,product_003391,30.98,2024-01-01T00:00:00,True,baseline
seller_product_0005937,seller_000253,product_003391,28.21,2024-01-01T00:00:00,True,baseline
seller_product_0005938,seller_000864,product_003391,30.28,2024-01-01T00:00:00,True,baseline
seller_product_0005939,seller_000076,product_003392,123.53,2024-01-01T00:00:00,True,baseline
seller_product_0005940,seller_000163,product_003392,124.89,2024-01-01T00:00:00,True,baseline
seller_product_0005941,seller_000329,product_003393,108.35,2024-01-01T00:00:00,True,baseline
seller_product_0005942,seller_000913,product_003394,87.21,2024-01-01T00:00:00,True,baseline
seller_product_0005943,seller_000204,product_003395,53.71,2024-01-01T00:00:00,True,baseline
seller_product_0005944,seller_000906,product_003395,57.96,2024-01-01T00:00:00,True,baseline
seller_product_0005945,seller_000424,product_003396,13.3,2024-01-01T00:00:00,True,baseline
seller_product_0005946,seller_000594,product_003397,18.57,2024-01-01T00:00:00,True,baseline
seller_product_0005947,seller_000066,product_003398,103.38,2024-01-01T00:00:00,True,baseline
seller_product_0005948,seller_000864,product_003398,98.81,2024-01-01T00:00:00,True,baseline
seller_product_0005949,seller_000559,product_003399,85.48,2024-01-01T00:00:00,True,baseline
seller_product_0005950,seller_000593,product_003399,91.18,2024-01-01T00:00:00,True,baseline
seller_product_0005951,seller_000134,product_003400,37.29,2024-01-01T00:00:00,True,baseline
seller_product_0005952,seller_000717,product_003400,36.69,2024-01-01T00:00:00,True,baseline
seller_product_0005953,seller_000813,product_003401,51.27,2024-01-01T00:00:00,True,baseline
seller_product_0005954,seller_000674,product_003402,50.45,2024-01-01T00:00:00,True,baseline
seller_product_0005955,seller_000432,product_003403,40.98,2024-01-01T00:00:00,True,baseline
seller_product_0005956,seller_000912,product_003403,46.05,2024-01-01T00:00:00,True,baseline
seller_product_0005957,seller_000782,product_003404,221.02,2024-01-01T00:00:00,True,baseline
seller_product_0005958,seller_000242,product_003405,87.67,2024-01-01T00:00:00,True,baseline
seller_product_0005959,seller_000455,product_003405,92.99,2024-01-01T00:00:00,True,baseline
seller_product_0005960,seller_000412,product_003406,44.05,2024-01-01T00:00:00,True,baseline
seller_product_0005961,seller_000349,product_003407,38.17,2024-01-01T00:00:00,True,baseline
seller_product_0005962,seller_001051,product_003407,44.58,2024-01-01T00:00:00,True,baseline
seller_product_0005963,seller_000681,product_003408,47.01,2024-01-01T00:00:00,True,baseline
seller_product_0005964,seller_000024,product_003409,111.29,2024-01-01T00:00:00,True,baseline
seller_product_0005965,seller_001071,product_003409,127.8,2024-01-01T00:00:00,True,baseline
seller_product_0005966,seller_000114,product_003410,115.42,2024-01-01T00:00:00,True,baseline
seller_product_0005967,seller_000438,product_003411,99.37,2024-01-01T00:00:00,True,baseline
