seller_id,seller_state,seller_city,seller_region,seller_zip_prefix,seller_segment,seller_quality_score,seller_fulfillment_capacity,seller_active_flag,created_at,deactivated_at
seller_000542,AZ,Phoenix,West,85940,long_tail,0.7619,0.299,True,2024-01-01T00:00:00,
seller_000543,TX,Houston,South,87980,premium,0.904,0.5,True,2024-01-01T00:00:00,
seller_000544,NE,Omaha,Midwest,16320,premium,0.8563,0.2577,True,2024-01-01T00:00:00,
seller_000545,MA,Boston,Northeast,93626,long_tail,0.45,0.385,True,2024-01-01T00:00:00,
seller_000546,AL,Montgomery,South,01405,growth_seller,0.7193,0.3845,True,2024-01-01T00:00:00,
seller_000547,DC,Washington,South,99186,long_tail,0.9417,0.3354,True,2024-01-01T00:00:00,
seller_000548,AR,Fayetteville,South,36387,premium,0.9392,0.4624,True,2024-01-01T00:00:00,
seller_000549,UT,Salt Lake City,West,07077,long_tail,0.8168,0.2407,True,2024-01-01T00:00:00,
seller_000550,MS,Gulfport,South,54243,high_volume,0.8244,0.6564,True,2024-01-01T00:00:00,
seller_000551,MI,Detroit,Midwest,27741,growth_seller,0.9205,0.2672,True,2024-01-01T00:00:00,
seller_000552,VT,Burlington,Northeast,21012,premium,0.9496,0.2803,True,2024-01-01T00:00:00,
seller_000553,MO,Kansas City,Midwest,85214,long_tail,0.6094,0.3172,True,2024-01-01T00:00:00,
seller_000554,VA,Richmond,South,92033,long_tail,0.8728,0.2039,True,2024-01-01T00:00:00,
seller_000555,MO,St. Louis,Midwest,33908,at_risk,0.983,0.2642,True,2024-01-01T00:00:00,
seller_000556,GA,Atlanta,South,36611,growth_seller,0.796,0.3691,True,2024-01-01T00:00:00,
seller_000557,FL,Jacksonville,South,46058,long_tail,0.931,0.2355,True,2024-01-01T00:00:00,
seller_000558,IA,Des Moines,Midwest,28547,premium,0.9316,0.2718,True,2024-01-01T00:00:00,
seller_000559,FL,Orlando,South,86483,high_volume,0.894,0.2873,True,2024-01-01T00:00:00,
seller_000560,FL,Jacksonville,South,50731,long_tail,0.6362,0.3376,True,2024-01-01T00:00:00,
seller_000561,CA,Sacramento,West,36985,long_tail,0.7188,0.3891,True,2024-01-01T00:00:00,
seller_000562,PA,Philadelphia,Northeast,25084,long_tail,0.8791,0.2738,True,2024-01-01T00:00:00,
seller_000563,AZ,Phoenix,West,51790,long_tail,0.6695,0.5084,True,2024-01-01T00:00:00,
seller_000564,IA,Des Moines,Midwest,03250,growth_seller,0.7336,0.4173,True,2024-01-01T00:00:00,
seller_000565,NJ,Jersey City,Northeast,18064,at_risk,0.605,0.3683,True,2024-01-01T00:00:00,
seller_000566,IL,Chicago,Midwest,88466,long_tail,0.6091,0.4673,True,2024-01-01T00:00:00,
seller_000567,PA,Pittsburgh,Northeast,35095,long_tail,0.8143,0.3315,True,2024-01-01T00:00:00,
seller_000568,IA,Cedar Rapids,Midwest,31004,long_tail,0.9375,0.3284,True,2024-01-01T00:00:00,
seller_000569,TX,Houston,South,98745,premium,0.8757,0.2387,True,2024-01-01T00:00:00,
seller_000570,CA,Sacramento,West,81525,premium,0.7814,0.3211,True,2024-01-01T00:00:00,
seller_000571,IL,Chicago,Midwest,49366,premium,0.8999,0.3822,True,2024-01-01T00:00:00,
seller_000572,AZ,Phoenix,West,78417,at_risk,0.8868,0.209,True,2024-01-01T00:00:00,
seller_000573,NV,Las Vegas,West,00912,growth_seller,0.7626,0.3378,True,2024-01-01T00:00:00,
seller_000574,DE,Dover,South,44425,long_tail,0.7653,0.2945,True,2024-01-01T00:00:00,
seller_000575,IL,Chicago,Midwest,03424,long_tail,0.8723,0.3509,True,2024-01-01T00:00:00,
seller_000576,TX,Houston,South,57342,premium,0.4965,0.3845,True,2024-01-01T00:00:00,
seller_000577,WA,Spokane,West,68116,long_tail,0.9514,0.3516,True,2024-01-01T00:00:00,
seller_000578,WV,Charleston,South,08943,premium,0.8792,0.2687,True,2024-01-01T00:00:00,
seller_000579,IL,Springfield,Midwest,63787,premium,0.8987,0.3938,True,2024-01-01T00:00:00,
seller_000580,GA,Savannah,South,24304,long_tail,0.7705,0.3658,True,2024-01-01T00:00:00,
seller_000581,CA,San Diego,West,49746,premium,0.5874,0.2837,True,2024-01-01T00:00:00,
seller_000582,TX,Houston,South,35732,premium,0.961,0.5782,True,2024-01-01T00:00:00,
seller_000583,OR,Eugene,West,40116,long_tail,0.7873,0.4054,True,2024-01-01T00:00:00,
seller_000584,CA,Sacramento,West,82366,at_risk,0.8237,0.2,True,2024-01-01T00:00:00,
seller_000585,IL,Chicago,Midwest,33006,long_tail,0.827,0.4242,True,2024-01-01T00:00:00,
seller_000586,TX,Dallas,South,04831,long_tail,0.7464,0.4311,True,2024-01-01T00:00:00,
seller_000587,IN,Indianapolis,Midwest,94084,long_tail,0.6268,0.3552,True,2024-01-01T00:00:00,
seller_000588,DE,Wilmington,South,97136,long_tail,0.8847,0.3839,True,2024-01-01T00:00:00,
seller_000589,TX,Dallas,South,25614,long_tail,0.8544,0.2921,True,2024-01-01T00:00:00,
seller_000590,CT,Hartford,Northeast,43910,premium,0.7443,0.2,True,2024-01-01T00:00:00,
seller_000591,NJ,Newark,Northeast,89658,long_tail,0.8325,0.2497,True,2024-01-01T00:00:00,
seller_000592,FL,Orlando,South,03471,growth_seller,0.9345,0.4737,True,2024-01-01T00:00:00,
seller_000593,IL,Chicago,Midwest,99464,long_tail,0.8411,0.5012,True,2024-01-01T00:00:00,
seller_000594,WA,Seattle,West,56941,high_volume,0.6855,0.407,True,2024-01-01T00:00:00,
seller_000595,FL,Tampa,South,51195,high_volume,0.6895,0.4449,True,2024-01-01T00:00:00,
seller_000596,TX,Houston,South,10618,premium,0.851,0.3847,True,2024-01-01T00:00:00,
seller_000597,CA,Sacramento,West,45108,long_tail,0.9033,0.3405,True,2024-01-01T00:00:00,
seller_000598,CA,Los Angeles,West,47065,long_tail,0.7971,0.4725,True,2024-01-01T00:00:00,
seller_000599,GA,Atlanta,South,23915,long_tail,0.7661,0.4305,True,2024-01-01T00:00:00,
seller_000600,IL,Springfield,Midwest,89702,premium,0.7054,0.2353,True,2024-01-01T00:00:00,
seller_000601,ND,Fargo,Midwest,79603,long_tail,0.7464,0.3093,True,2024-01-01T00:00:00,
seller_000602,CA,Sacramento,West,75051,long_tail,0.9141,0.3553,True,2024-01-01T00:00:00,
seller_000603,CA,Los Angeles,West,18228,premium,0.8664,0.2616,True,2024-01-01T00:00:00,
seller_000604,CA,Sacramento,West,67195,at_risk,0.8251,0.2,True,2024-01-01T00:00:00,
seller_000605,FL,Jacksonville,South,56549,premium,0.7008,0.4191,True,2024-01-01T00:00:00,
seller_000606,GA,Atlanta,South,36905,long_tail,0.7019,0.4923,True,2024-01-01T00:00:00,
seller_000607,NJ,Newark,Northeast,58573,premium,0.845,0.2558,True,2024-01-01T00:00:00,
seller_000608,NJ,Jersey City,Northeast,99743,long_tail,0.4642,0.2516,True,2024-01-01T00:00:00,
seller_000609,GA,Savannah,South,55265,long_tail,0.9714,0.4549,True,2024-01-01T00:00:00,
seller_000610,WA,Spokane,West,97683,long_tail,0.8907,0.2069,True,2024-01-01T00:00:00,
seller_000611,IA,Cedar Rapids,Midwest,81836,long_tail,0.821,0.4764,True,2024-01-01T00:00:00,
seller_000612,TX,Austin,South,35929,premium,0.8734,0.3333,True,2024-01-01T00:00:00,
seller_000613,FL,Orlando,South,96045,long_tail,0.9417,0.3497,True,2024-01-01T00:00:00,
seller_000614,IL,Chicago,Midwest,39727,premium,0.6956,0.4203,True,2024-01-01T00:00:00,
seller_000615,UT,Provo,West,17842,long_tail,0.9038,0.3134,True,2024-01-01T00:00:00,
seller_000616,UT,Salt Lake City,West,78819,long_tail,0.869,0.3125,True,2024-01-01T00:00:00,
seller_000617,NY,Buffalo,Northeast,30310,premium,0.8055,0.4854,True,2024-01-01T00:00:00,
seller_000618,FL,Jacksonville,South,16339,premium,0.9404,0.6016,True,2024-01-01T00:00:00,
seller_000619,HI,Honolulu,West,58734,long_tail,0.7071,0.3416,True,2024-01-01T00:00:00,
seller_000620,CA,San Diego,West,24050,long_tail,0.9186,0.3734,True,2024-01-01T00:00:00,
seller_000621,NJ,Newark,Northeast,98762,premium,0.9328,0.4058,True,2024-01-01T00:00:00,
seller_000622,ME,Portland,Northeast,42414,long_tail,0.7475,0.3724,True,2024-01-01T00:00:00,
seller_000623,MO,Kansas City,Midwest,12507,growth_seller,0.9089,0.3927,True,2024-01-01T00:00:00,
seller_000624,ND,Bismarck,Midwest,38533,long_tail,0.8009,0.2514,True,2024-01-01T00:00:00,
seller_000625,FL,Tampa,South,98622,long_tail,0.8979,0.456,True,2024-01-01T00:00:00,
seller_000626,CA,Los Angeles,West,20779,premium,0.8239,0.2545,True,2024-01-01T00:00:00,
seller_000627,KY,Louisville,South,39277,growth_seller,0.9031,0.2904,True,2024-01-01T00:00:00,
seller_000628,SD,Sioux Falls,Midwest,75704,long_tail,0.7036,0.225,True,2024-01-01T00:00:00,
seller_000629,NV,Las Vegas,West,15874,long_tail,0.7015,0.3626,True,2024-01-01T00:00:00,
seller_000630,CO,Denver,West,49344,at_risk,0.5716,0.3936,True,2024-01-01T00:00:00,
seller_000631,RI,Warwick,Northeast,77962,long_tail,0.9783,0.3749,True,2024-01-01T00:00:00,
seller_000632,MO,St. Louis,Midwest,18691,growth_seller,0.5451,0.3135,True,2024-01-01T00:00:00,
seller_000633,TX,Austin,South,36997,premium,0.9079,0.3325,True,2024-01-01T00:00:00,
seller_000634,NY,New York,Northeast,84820,at_risk,0.8162,0.4242,True,2024-01-01T00:00:00,
seller_000635,NC,Raleigh,South,03775,long_tail,0.45,0.3892,True,2024-01-01T00:00:00,
seller_000636,NJ,Newark,Northeast,45610,growth_seller,0.9632,0.3713,True,2024-01-01T00:00:00,
seller_000637,OR,Eugene,West,26245,premium,0.7481,0.3348,True,2024-01-01T00:00:00,
seller_000638,NY,Albany,Northeast,40928,premium,0.9464,0.2,True,2024-01-01T00:00:00,
seller_000639,IL,Chicago,Midwest,20581,long_tail,0.8886,0.5282,True,2024-01-01T00:00:00,
seller_000640,AR,Fayetteville,South,52256,growth_seller,0.8124,0.2283,True,2024-01-01T00:00:00,
seller_000641,FL,Orlando,South,14216,premium,0.9453,0.5093,True,2024-01-01T00:00:00,
seller_000642,OR,Eugene,West,48762,long_tail,0.9043,0.2,True,2024-01-01T00:00:00,
seller_000643,MA,Boston,Northeast,19565,long_tail,0.7627,0.2,True,2024-01-01T00:00:00,
seller_000644,LA,New Orleans,South,43885,long_tail,0.9222,0.2306,True,2024-01-01T00:00:00,
seller_000645,NJ,Newark,Northeast,44980,long_tail,0.8782,0.3847,True,2024-01-01T00:00:00,
seller_000646,TX,Houston,South,17605,long_tail,0.9609,0.2,True,2024-01-01T00:00:00,
seller_000647,GA,Savannah,South,70296,long_tail,0.8579,0.4511,True,2024-01-01T00:00:00,
seller_000648,RI,Providence,Northeast,30862,premium,0.7963,0.5464,True,2024-01-01T00:00:00,
seller_000649,IA,Des Moines,Midwest,11494,growth_seller,0.7189,0.2514,True,2024-01-01T00:00:00,
seller_000650,CA,San Diego,West,55811,high_volume,0.8223,0.2205,True,2024-01-01T00:00:00,
seller_000651,IL,Springfield,Midwest,94975,long_tail,0.9301,0.2642,True,2024-01-01T00:00:00,
seller_000652,IA,Cedar Rapids,Midwest,10055,growth_seller,0.8003,0.4116,True,2024-01-01T00:00:00,
seller_000653,IN,Fort Wayne,Midwest,39236,long_tail,0.949,0.375,True,2024-01-01T00:00:00,
seller_000654,CA,Sacramento,West,13339,long_tail,0.6583,0.2318,True,2024-01-01T00:00:00,
seller_000655,IL,Chicago,Midwest,57343,growth_seller,0.7303,0.2735,True,2024-01-01T00:00:00,
seller_000656,OH,Cleveland,Midwest,70447,long_tail,0.9066,0.4261,True,2024-01-01T00:00:00,
seller_000657,CA,Sacramento,West,15937,long_tail,0.9007,0.2255,True,2024-01-01T00:00:00,
seller_000658,NV,Reno,West,52728,long_tail,0.7861,0.2096,True,2024-01-01T00:00:00,
seller_000659,WA,Seattle,West,38620,long_tail,0.7169,0.4163,True,2024-01-01T00:00:00,
seller_000660,WA,Seattle,West,96831,premium,0.821,0.5099,True,2024-01-01T00:00:00,
seller_000661,OH,Cleveland,Midwest,11559,long_tail,0.9563,0.3753,True,2024-01-01T00:00:00,
seller_000662,TX,Houston,South,77387,long_tail,0.7805,0.3612,True,2024-01-01T00:00:00,
seller_000663,FL,Orlando,South,53638,premium,0.577,0.2313,True,2024-01-01T00:00:00,
seller_000664,NH,Manchester,Northeast,06815,growth_seller,0.8118,0.3742,True,2024-01-01T00:00:00,
seller_000665,NJ,Jersey City,Northeast,17877,long_tail,0.7815,0.2695,True,2024-01-01T00:00:00,
seller_000666,CA,Los Angeles,West,94747,high_volume,0.8693,0.4235,True,2024-01-01T00:00:00,
seller_000667,AL,Montgomery,South,18703,premium,0.6693,0.3364,True,2024-01-01T00:00:00,
seller_000668,NY,Buffalo,Northeast,26178,premium,0.8818,0.4262,True,2024-01-01T00:00:00,
seller_000669,SD,Rapid City,Midwest,26195,premium,0.8148,0.4928,True,2024-01-01T00:00:00,
seller_000670,RI,Warwick,Northeast,43660,long_tail,0.59,0.4411,True,2024-01-01T00:00:00,
seller_000671,NV,Reno,West,07118,long_tail,0.9663,0.3241,True,2024-01-01T00:00:00,
seller_000672,CO,Colorado Springs,West,70663,premium,0.6541,0.4439,True,2024-01-01T00:00:00,
seller_000673,CA,Sacramento,West,14620,premium,0.7867,0.4406,True,2024-01-01T00:00:00,
seller_000674,NJ,Newark,Northeast,98292,growth_seller,0.9036,0.352,True,2024-01-01T00:00:00,
seller_000675,CA,Sacramento,West,70801,long_tail,0.786,0.4355,True,2024-01-01T00:00:00,
seller_000676,CA,Los Angeles,West,88715,premium,0.8741,0.2455,True,2024-01-01T00:00:00,
seller_000677,ND,Bismarck,Midwest,64297,growth_seller,0.916,0.3814,True,2024-01-01T00:00:00,
seller_000678,OH,Cleveland,Midwest,12361,long_tail,0.7406,0.4393,True,2024-01-01T00:00:00,
seller_000679,TX,Houston,South,74323,premium,0.657,0.3787,True,2024-01-01T00:00:00,
seller_000680,FL,Orlando,South,53462,long_tail,0.6557,0.2726,True,2024-01-01T00:00:00,
seller_000681,FL,Orlando,South,38502,high_volume,0.8719,0.3852,True,2024-01-01T00:00:00,
seller_000682,IL,Springfield,Midwest,78408,premium,0.5933,0.4296,True,2024-01-01T00:00:00,
seller_000683,FL,Tampa,South,92165,long_tail,0.7808,0.5061,True,2024-01-01T00:00:00,
seller_000684,NJ,Newark,Northeast,93223,long_tail,0.7266,0.2,True,2024-01-01T00:00:00,
seller_000685,AR,Fayetteville,South,57205,long_tail,0.6548,0.3157,True,2024-01-01T00:00:00,
seller_000686,FL,Orlando,South,83601,long_tail,0.6639,0.2864,True,2024-01-01T00:00:00,
seller_000687,SC,Charleston,South,31312,long_tail,0.7519,0.3766,True,2024-01-01T00:00:00,
seller_000688,CA,Sacramento,West,30456,long_tail,0.601,0.464,True,2024-01-01T00:00:00,
seller_000689,GA,Atlanta,South,11240,premium,0.8829,0.2179,True,2024-01-01T00:00:00,
seller_000690,GA,Atlanta,South,14906,premium,0.9227,0.3916,True,2024-01-01T00:00:00,
seller_000691,AR,Fayetteville,South,49405,long_tail,0.7462,0.2469,True,2024-01-01T00:00:00,
seller_000692,OR,Portland,West,36547,premium,0.5787,0.3104,True,2024-01-01T00:00:00,
seller_000693,TX,Austin,South,81532,high_volume,0.6062,0.3551,True,2024-01-01T00:00:00,
seller_000694,NY,New York,Northeast,55671,premium,0.8578,0.2593,True,2024-01-01T00:00:00,
seller_000695,NJ,Jersey City,Northeast,60166,long_tail,0.6077,0.3285,True,2024-01-01T00:00:00,
seller_000696,LA,New Orleans,South,81710,at_risk,0.8903,0.2791,True,2024-01-01T00:00:00,
seller_000697,NJ,Jersey City,Northeast,28495,long_tail,0.6653,0.3384,True,2024-01-01T00:00:00,
seller_000698,TX,Dallas,South,97486,growth_seller,0.7927,0.2673,True,2024-01-01T00:00:00,
seller_000699,NJ,Jersey City,Northeast,15039,growth_seller,0.879,0.3334,True,2024-01-01T00:00:00,
seller_000700,HI,Hilo,West,45073,long_tail,0.6844,0.2,True,2024-01-01T00:00:00,
seller_000701,MI,Detroit,Midwest,32220,long_tail,0.8365,0.3793,True,2024-01-01T00:00:00,
seller_000702,TX,Austin,South,50807,premium,0.8701,0.2867,True,2024-01-01T00:00:00,
seller_000703,IL,Chicago,Midwest,82789,premium,0.791,0.2997,True,2024-01-01T00:00:00,
seller_000704,NY,Albany,Northeast,89718,at_risk,0.5923,0.3653,True,2024-01-01T00:00:00,
seller_000705,FL,Orlando,South,10723,long_tail,0.832,0.3453,True,2024-01-01T00:00:00,
seller_000706,TX,Dallas,South,72314,growth_seller,0.9301,0.326,True,2024-01-01T00:00:00,
seller_000707,AR,Fayetteville,South,75734,growth_seller,0.6213,0.3188,True,2024-01-01T00:00:00,
seller_000708,NY,New York,Northeast,02679,growth_seller,0.8043,0.2721,True,2024-01-01T00:00:00,
seller_000709,FL,Orlando,South,15441,long_tail,0.8059,0.354,True,2024-01-01T00:00:00,
seller_000710,TX,Austin,South,73283,long_tail,0.9489,0.2107,True,2024-01-01T00:00:00,
seller_000711,CT,Hartford,Northeast,47283,high_volume,0.9384,0.4926,True,2024-01-01T00:00:00,
seller_000712,TX,Dallas,South,18051,long_tail,0.9092,0.3607,True,2024-01-01T00:00:00,
seller_000713,WY,Cheyenne,West,31276,long_tail,0.819,0.3293,True,2024-01-01T00:00:00,
seller_000714,NJ,Newark,Northeast,14442,long_tail,0.9146,0.3574,True,2024-01-01T00:00:00,
seller_000715,CT,New Haven,Northeast,61354,premium,0.6023,0.4939,True,2024-01-01T00:00:00,
seller_000716,FL,Orlando,South,40220,growth_seller,0.5491,0.3882,True,2024-01-01T00:00:00,
seller_000717,TX,Houston,South,85000,long_tail,0.7223,0.3514,True,2024-01-01T00:00:00,
seller_000718,NV,Reno,West,81723,growth_seller,0.8725,0.3723,True,2024-01-01T00:00:00,
seller_000719,TN,Nashville,South,94456,premium,0.8601,0.4181,True,2024-01-01T00:00:00,
seller_000720,NY,Albany,Northeast,36114,premium,0.9177,0.429,True,2024-01-01T00:00:00,
seller_000721,NJ,Jersey City,Northeast,28768,long_tail,0.956,0.39,True,2024-01-01T00:00:00,
seller_000722,MA,Boston,Northeast,91028,premium,0.9257,0.3162,True,2024-01-01T00:00:00,
seller_000723,IL,Chicago,Midwest,62314,long_tail,0.6621,0.2707,True,2024-01-01T00:00:00,
seller_000724,NY,New York,Northeast,83629,growth_seller,0.7531,0.4842,True,2024-01-01T00:00:00,
seller_000725,GA,Atlanta,South,52642,growth_seller,0.6345,0.2677,True,2024-01-01T00:00:00,
seller_000726,OH,Columbus,Midwest,12556,long_tail,0.5003,0.4132,True,2024-01-01T00:00:00,
seller_000727,GA,Atlanta,South,98143,premium,0.629,0.3706,True,2024-01-01T00:00:00,
seller_000728,OK,Oklahoma City,South,20607,growth_seller,0.7135,0.4467,True,2024-01-01T00:00:00,
seller_000729,TN,Nashville,South,90292,high_volume,0.8118,0.5553,True,2024-01-01T00:00:00,
seller_000730,CA,Los Angeles,West,26759,premium,0.8615,0.5067,True,2024-01-01T00:00:00,
seller_000731,KY,Lexington,South,78102,at_risk,0.7215,0.308,True,2024-01-01T00:00:00,
seller_000732,IL,Springfield,Midwest,24945,premium,0.6492,0.4563,True,2024-01-01T00:00:00,
seller_000733,MA,Worcester,Northeast,70256,long_tail,0.8305,0.4515,True,2024-01-01T00:00:00,
seller_000734,WI,Madison,Midwest,52621,long_tail,0.8246,0.3127,True,2024-01-01T00:00:00,
seller_000735,TX,Houston,South,65882,premium,0.7266,0.2,True,2024-01-01T00:00:00,
seller_000736,RI,Warwick,Northeast,18791,long_tail,0.8909,0.3568,True,2024-01-01T00:00:00,
seller_000737,FL,Tampa,South,57934,premium,0.8093,0.3921,True,2024-01-01T00:00:00,
seller_000738,NC,Raleigh,South,50810,long_tail,0.8201,0.3894,True,2024-01-01T00:00:00,
seller_000739,AK,Anchorage,West,72574,long_tail,0.8554,0.4297,True,2024-01-01T00:00:00,
seller_000740,CO,Denver,West,65159,long_tail,0.9095,0.4602,True,2024-01-01T00:00:00,
seller_000741,TX,Dallas,South,02639,long_tail,0.5923,0.4994,True,2024-01-01T00:00:00,
seller_000742,MS,Gulfport,South,71756,at_risk,0.9598,0.3137,True,2024-01-01T00:00:00,
seller_000743,LA,New Orleans,South,50740,long_tail,0.9023,0.4164,True,2024-01-01T00:00:00,
seller_000744,MN,Minneapolis,Midwest,02710,long_tail,0.8676,0.3078,True,2024-01-01T00:00:00,
seller_000745,NJ,Newark,Northeast,81253,long_tail,0.6341,0.2389,True,2024-01-01T00:00:00,
seller_000746,CA,Sacramento,West,84666,premium,0.6097,0.3896,True,2024-01-01T00:00:00,
seller_000747,NY,Buffalo,Northeast,87984,long_tail,0.7909,0.2575,True,2024-01-01T00:00:00,
seller_000748,IA,Des Moines,Midwest,17273,premium,0.8582,0.2,True,2024-01-01T00:00:00,
seller_000749,OH,Cleveland,Midwest,04386,long_tail,0.606,0.2923,True,2024-01-01T00:00:00,
seller_000750,MA,Worcester,Northeast,53459,long_tail,0.8148,0.3136,True,2024-01-01T00:00:00,
seller_000751,FL,Jacksonville,South,22881,high_volume,0.8113,0.326,True,2024-01-01T00:00:00,
seller_000752,MT,Missoula,West,26930,long_tail,0.8082,0.2861,True,2024-01-01T00:00:00,
seller_000753,PA,Pittsburgh,Northeast,32634,growth_seller,0.5994,0.3158,True,2024-01-01T00:00:00,
seller_000754,AK,Anchorage,West,56049,premium,0.7873,0.3793,True,2024-01-01T00:00:00,
seller_000755,IA,Cedar Rapids,Midwest,33226,long_tail,0.5873,0.4785,True,2024-01-01T00:00:00,
seller_000756,WA,Spokane,West,37924,premium,0.7166,0.351,True,2024-01-01T00:00:00,
seller_000757,GA,Atlanta,South,73004,long_tail,0.45,0.2024,True,2024-01-01T00:00:00,
seller_000758,WY,Cheyenne,West,85371,long_tail,0.8568,0.2124,True,2024-01-01T00:00:00,
seller_000759,MN,Duluth,Midwest,62337,premium,0.6833,0.3078,True,2024-01-01T00:00:00,
seller_000760,NJ,Jersey City,Northeast,98886,at_risk,0.5382,0.4603,True,2024-01-01T00:00:00,
seller_000761,NM,Albuquerque,West,56301,growth_seller,0.7195,0.4612,True,2024-01-01T00:00:00,
seller_000762,OH,Cleveland,Midwest,34505,growth_seller,0.8486,0.3067,True,2024-01-01T00:00:00,
seller_000763,GA,Savannah,South,20982,long_tail,0.8437,0.286,True,2024-01-01T00:00:00,
seller_000764,NY,Buffalo,Northeast,51359,growth_seller,0.6651,0.2,True,2024-01-01T00:00:00,
seller_000765,CT,Hartford,Northeast,44512,long_tail,0.7787,0.4997,True,2024-01-01T00:00:00,
seller_000766,HI,Honolulu,West,25565,growth_seller,0.8721,0.2451,True,2024-01-01T00:00:00,
seller_000767,CT,Hartford,Northeast,78169,premium,0.7628,0.3782,True,2024-01-01T00:00:00,
seller_000768,WA,Seattle,West,10337,growth_seller,0.8354,0.2358,True,2024-01-01T00:00:00,
seller_000769,CA,San Diego,West,81780,long_tail,0.8505,0.2885,True,2024-01-01T00:00:00,
seller_000770,NY,New York,Northeast,98491,long_tail,0.9735,0.2924,True,2024-01-01T00:00:00,
seller_000771,CA,Los Angeles,West,38156,long_tail,0.591,0.3543,True,2024-01-01T00:00:00,
seller_000772,IL,Chicago,Midwest,39063,long_tail,0.7176,0.2408,True,2024-01-01T00:00:00,
seller_000773,TX,Houston,South,98316,long_tail,0.7972,0.2921,True,2024-01-01T00:00:00,
seller_000774,FL,Tampa,South,52307,long_tail,0.5889,0.3556,True,2024-01-01T00:00:00,
seller_000775,PA,Philadelphia,Northeast,00799,high_volume,0.613,0.3038,True,2024-01-01T00:00:00,
seller_000776,OR,Portland,West,42890,long_tail,0.9142,0.3822,True,2024-01-01T00:00:00,
seller_000777,TX,Dallas,South,85139,at_risk,0.9323,0.2702,True,2024-01-01T00:00:00,
seller_000778,WA,Seattle,West,89985,long_tail,0.8937,0.5052,True,2024-01-01T00:00:00,
seller_000779,DE,Dover,South,84989,premium,0.7774,0.344,True,2024-01-01T00:00:00,
seller_000780,SC,Columbia,South,67813,premium,0.8662,0.5516,True,2024-01-01T00:00:00,
seller_000781,NJ,Jersey City,Northeast,67143,at_risk,0.5825,0.2044,True,2024-01-01T00:00:00,
seller_000782,TX,Austin,South,94235,long_tail,0.8261,0.2607,True,2024-01-01T00:00:00,
seller_000783,FL,Tampa,South,74576,long_tail,0.7038,0.3515,True,2024-01-01T00:00:00,
seller_000784,NJ,Newark,Northeast,37454,growth_seller,0.8335,0.4507,True,2024-01-01T00:00:00,
seller_000785,NJ,Jersey City,Northeast,43896,at_risk,0.6495,0.3332,True,2024-01-01T00:00:00,
seller_000786,IL,Chicago,Midwest,76100,growth_seller,0.7068,0.4424,True,2024-01-01T00:00:00,
seller_000787,PA,Philadelphia,Northeast,47020,long_tail,0.7175,0.2376,True,2024-01-01T00:00:00,
seller_000788,FL,Orlando,South,17448,growth_seller,0.7633,0.4342,True,2024-01-01T00:00:00,
seller_000789,NY,Albany,Northeast,52969,premium,0.7347,0.3726,True,2024-01-01T00:00:00,
seller_000790,GA,Atlanta,South,29873,premium,0.7836,0.3809,True,2024-01-01T00:00:00,
seller_000791,CA,Los Angeles,West,48885,growth_seller,0.7508,0.4228,True,2024-01-01T00:00:00,
seller_000792,CA,Sacramento,West,76715,long_tail,0.8067,0.3763,True,2024-01-01T00:00:00,
seller_000793,PA,Philadelphia,Northeast,72977,premium,0.5863,0.2352,True,2024-01-01T00:00:00,
seller_000794,OR,Portland,West,70454,premium,0.8718,0.3007,True,2024-01-01T00:00:00,
seller_000795,TX,Houston,South,83258,premium,0.8519,0.4573,True,2024-01-01T00:00:00,
seller_000796,TN,Nashville,South,86507,growth_seller,0.4773,0.4419,True,2024-01-01T00:00:00,
seller_000797,TX,Dallas,South,14814,growth_seller,0.895,0.2593,True,2024-01-01T00:00:00,
seller_000798,PA,Pittsburgh,Northeast,71382,long_tail,0.8397,0.4273,True,2024-01-01T00:00:00,
seller_000799,NM,Santa Fe,West,37668,long_tail,0.8478,0.2613,True,2024-01-01T00:00:00,
seller_000800,NV,Las Vegas,West,67901,high_volume,0.7481,0.5498,True,2024-01-01T00:00:00,
seller_000801,FL,Orlando,South,17288,long_tail,0.7212,0.2541,True,2024-01-01T00:00:00,
seller_000802,SC,Charleston,South,61041,long_tail,0.45,0.4773,True,2024-01-01T00:00:00,
seller_000803,HI,Honolulu,West,64519,long_tail,0.5907,0.4429,True,2024-01-01T00:00:00,
seller_000804,IA,Des Moines,Midwest,47689,long_tail,0.8155,0.3113,True,2024-01-01T00:00:00,
seller_000805,PA,Philadelphia,Northeast,44313,long_tail,0.9549,0.3624,True,2024-01-01T00:00:00,
seller_000806,VA,Virginia Beach,South,81280,premium,0.7496,0.5079,True,2024-01-01T00:00:00,
seller_000807,OH,Columbus,Midwest,03451,long_tail,0.7507,0.4853,True,2024-01-01T00:00:00,
seller_000808,OH,Columbus,Midwest,58109,growth_seller,0.6799,0.3918,True,2024-01-01T00:00:00,
seller_000809,CA,San Diego,West,43866,premium,0.8708,0.3302,True,2024-01-01T00:00:00,
seller_000810,MA,Boston,Northeast,14680,premium,0.6659,0.254,True,2024-01-01T00:00:00,
seller_000811,NH,Manchester,Northeast,42095,premium,0.6363,0.3834,True,2024-01-01T00:00:00,
seller_000812,WA,Spokane,West,46009,premium,0.903,0.4698,True,2024-01-01T00:00:00,
seller_000813,DC,Washington,South,73076,premium,0.7498,0.2756,True,2024-01-01T00:00:00,
