product_id,product_category,product_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_price_base_usd,created_at
product_004242,Office Supplies,Writing Kit 4242,886,6.5,4.0,4.9,14.13,2024-01-01T00:00:00
product_004243,Books & Media,Learning Guide 4243,699,7.1,4.4,4.6,13.42,2024-01-01T00:00:00
product_004244,Garden & Outdoor,Outdoor Accessory 4244,2093,8.9,6.0,6.9,105.22,2024-01-01T00:00:00
product_004245,Baby Products,Infant Care Item 4245,762,6.1,3.5,5.1,79.69,2024-01-01T00:00:00
product_004246,Mobile & Telecom,Connectivity Kit 4246,364,8.0,4.0,5.1,237.41,2024-01-01T00:00:00
product_004247,Mobile & Telecom,Connectivity Kit 4247,1749,7.1,3.0,5.2,245.48,2024-01-01T00:00:00
product_004248,Automotive,Travel Item 4248,3088,7.8,5.8,5.0,95.76,2024-01-01T00:00:00
product_004249,Toys & Games,Family Game 4249,636,7.4,3.1,5.8,42.74,2024-01-01T00:00:00
product_004250,Books & Media,Reference Book 4250,266,6.4,3.5,6.5,23.41,2024-01-01T00:00:00
product_004251,Home & Bedding,Home Textile 4251,2053,7.7,5.2,6.3,15.27,2024-01-01T00:00:00
product_004252,Electronics & Accessories,Audio Item 4252,904,5.3,4.3,4.8,132.96,2024-01-01T00:00:00
product_004253,Automotive,Travel Item 4253,2694,9.0,6.3,6.0,166.28,2024-01-01T00:00:00
product_004254,Pet Supplies,Pet Activity Item 4254,875,7.0,5.2,5.2,114.77,2024-01-01T00:00:00
product_004255,Garden & Outdoor,Outdoor Accessory 4255,2273,8.3,5.3,6.9,185.24,2024-01-01T00:00:00
product_004256,Watches & Gifts,Keepsake Item 4256,684,6.6,4.1,5.8,39.28,2024-01-01T00:00:00
product_004257,Home Goods,Kitchen Item 4257,5845,14.2,6.3,8.9,41.66,2024-01-01T00:00:00
product_004258,Automotive,Vehicle Accessory 4258,4317,10.5,5.6,7.3,58.41,2024-01-01T00:00:00
product_004259,Sports & Outdoors,Fitness Item 4259,1643,8.0,4.7,8.0,39.16,2024-01-01T00:00:00
product_004260,Home Goods,Kitchen Item 4260,1382,6.0,4.4,4.6,45.86,2024-01-01T00:00:00
product_004261,Garden & Outdoor,Planting Set 4261,2553,8.0,5.3,7.4,95.0,2024-01-01T00:00:00
product_004262,Sports & Outdoors,Fitness Item 4262,1189,7.7,4.3,4.6,40.58,2024-01-01T00:00:00
product_004263,Health & Beauty,Care Set 4263,550,7.0,3.9,6.1,34.84,2024-01-01T00:00:00
product_004264,Books & Media,Reference Book 4264,557,7.1,3.1,4.7,17.42,2024-01-01T00:00:00
product_004265,Watches & Gifts,Keepsake Item 4265,612,6.3,4.2,4.3,85.31,2024-01-01T00:00:00
product_004266,Office Supplies,Writing Kit 4266,724,6.9,4.2,3.5,23.51,2024-01-01T00:00:00
product_004267,Sports & Outdoors,Fitness Item 4267,3656,9.6,3.8,7.4,80.1,2024-01-01T00:00:00
product_004268,Health & Beauty,Wellness Item 4268,849,7.3,4.0,4.8,26.16,2024-01-01T00:00:00
product_004269,Electronics & Accessories,Audio Item 4269,688,6.6,3.9,6.1,50.09,2024-01-01T00:00:00
product_004270,Mobile & Telecom,Mobile Accessory 4270,635,5.1,4.9,5.1,208.39,2024-01-01T00:00:00
product_004271,Watches & Gifts,Keepsake Item 4271,177,7.3,4.7,4.7,84.88,2024-01-01T00:00:00
product_004272,Baby Products,Infant Care Item 4272,1091,6.0,4.0,5.7,70.19,2024-01-01T00:00:00
product_004273,Baby Products,Infant Care Item 4273,1311,9.1,4.2,5.2,159.03,2024-01-01T00:00:00
product_004274,Baby Products,Feeding Item 4274,1939,7.0,4.4,5.9,36.74,2024-01-01T00:00:00
product_004275,Home & Bedding,Home Textile 4275,3094,8.3,4.8,6.9,165.54,2024-01-01T00:00:00
product_004276,Toys & Games,Learning Toy 4276,934,5.7,4.0,4.4,78.64,2024-01-01T00:00:00
product_004277,Books & Media,Learning Guide 4277,633,6.2,2.5,4.7,25.6,2024-01-01T00:00:00
product_004278,Pet Supplies,Pet Activity Item 4278,1631,9.4,5.6,5.8,25.81,2024-01-01T00:00:00
product_004279,Garden & Outdoor,Outdoor Accessory 4279,1283,7.0,5.3,4.7,87.91,2024-01-01T00:00:00
product_004280,Fashion,Fashion Accessory 4280,123,7.1,3.9,3.4,33.37,2024-01-01T00:00:00
product_004281,Automotive,Vehicle Accessory 4281,1456,8.5,4.3,6.2,62.6,2024-01-01T00:00:00
product_004282,Garden & Outdoor,Garden Tool 4282,1946,8.3,3.6,5.7,46.69,2024-01-01T00:00:00
product_004283,Baby Products,Infant Care Item 4283,987,6.0,3.3,4.8,108.74,2024-01-01T00:00:00
product_004284,Electronics & Accessories,Audio Item 4284,1104,8.4,2.7,4.6,144.11,2024-01-01T00:00:00
product_004285,Furniture & Decor,Accent Furniture 4285,6973,11.9,6.7,10.5,113.98,2024-01-01T00:00:00
product_004286,Fashion,Seasonal Wear 4286,1191,7.1,4.3,6.8,43.78,2024-01-01T00:00:00
product_004287,Electronics & Accessories,Charging Kit 4287,1585,7.2,3.9,6.8,99.2,2024-01-01T00:00:00
product_004288,Mobile & Telecom,Mobile Accessory 4288,392,6.7,4.7,3.8,103.78,2024-01-01T00:00:00
product_004289,Home & Bedding,Comfort Item 4289,2284,7.5,5.1,6.7,60.48,2024-01-01T00:00:00
product_004290,Pet Supplies,Pet Care Item 4290,963,8.4,4.5,4.3,77.12,2024-01-01T00:00:00
product_004291,Mobile & Telecom,Mobile Accessory 4291,632,5.5,4.4,4.1,132.67,2024-01-01T00:00:00
product_004292,Watches & Gifts,Keepsake Item 4292,287,8.9,4.5,4.9,119.2,2024-01-01T00:00:00
product_004293,Health & Beauty,Daily Essential 4293,278,6.8,4.2,4.7,23.1,2024-01-01T00:00:00
product_004294,Home Goods,Organization Set 4294,1742,8.1,5.1,5.5,41.96,2024-01-01T00:00:00
product_004295,Electronics & Accessories,Device Accessory 4295,1611,5.5,5.4,4.4,117.05,2024-01-01T00:00:00
product_004296,Toys & Games,Family Game 4296,2552,8.7,6.5,5.8,25.7,2024-01-01T00:00:00
product_004297,Fashion,Everyday Apparel 4297,351,5.5,4.3,4.1,62.75,2024-01-01T00:00:00
product_004298,Health & Beauty,Wellness Item 4298,314,5.4,3.1,4.2,31.15,2024-01-01T00:00:00
product_004299,Electronics & Accessories,Device Accessory 4299,523,5.0,2.9,5.7,109.32,2024-01-01T00:00:00
product_004300,Fashion,Seasonal Wear 4300,526,6.3,3.5,4.3,113.21,2024-01-01T00:00:00
product_004301,Automotive,Travel Item 4301,11837,12.6,10.6,8.0,61.9,2024-01-01T00:00:00
product_004302,Pet Supplies,Feeding Set 4302,3068,11.0,5.9,5.8,48.82,2024-01-01T00:00:00
product_004303,Home Goods,Organization Set 4303,4134,10.8,7.1,5.8,66.5,2024-01-01T00:00:00
product_004304,Mobile & Telecom,Mobile Accessory 4304,505,5.6,3.6,5.2,421.27,2024-01-01T00:00:00
product_004305,Books & Media,Media Collection 4305,322,6.9,4.5,5.7,24.55,2024-01-01T00:00:00
product_004306,Health & Beauty,Daily Essential 4306,312,6.2,3.7,5.0,30.83,2024-01-01T00:00:00
product_004307,Sports & Outdoors,Fitness Item 4307,1936,6.9,3.8,5.5,48.42,2024-01-01T00:00:00
product_004308,Baby Products,Nursery Accessory 4308,1096,6.2,2.8,5.5,95.21,2024-01-01T00:00:00
product_004309,Books & Media,Reference Book 4309,674,6.1,3.8,5.9,23.5,2024-01-01T00:00:00
product_004310,Home Goods,Household Tool 4310,3162,8.5,5.0,5.6,96.73,2024-01-01T00:00:00
product_004311,Toys & Games,Activity Set 4311,1149,7.1,3.2,5.5,54.54,2024-01-01T00:00:00
product_004312,Books & Media,Reference Book 4312,450,6.6,3.1,4.7,16.83,2024-01-01T00:00:00
product_004313,Sports & Outdoors,Training Gear 4313,4734,10.6,6.6,6.9,99.68,2024-01-01T00:00:00
product_004314,Furniture & Decor,Storage Unit 4314,15124,15.7,10.0,14.0,514.69,2024-01-01T00:00:00
product_004315,Toys & Games,Learning Toy 4315,292,8.8,4.1,5.1,27.48,2024-01-01T00:00:00
product_004316,Electronics & Accessories,Audio Item 4316,960,8.1,2.8,7.1,74.43,2024-01-01T00:00:00
product_004317,Home & Bedding,Comfort Item 4317,1245,4.0,4.5,5.1,114.21,2024-01-01T00:00:00
product_004318,Electronics & Accessories,Charging Kit 4318,1205,7.1,3.3,4.1,262.06,2024-01-01T00:00:00
product_004319,Office Supplies,Office Organizer 4319,459,5.3,4.4,5.9,16.83,2024-01-01T00:00:00
product_004320,Sports & Outdoors,Outdoor Kit 4320,2202,7.5,3.9,7.3,62.59,2024-01-01T00:00:00
product_004321,Mobile & Telecom,Phone Item 4321,1894,6.6,4.3,5.4,82.88,2024-01-01T00:00:00
product_004322,Watches & Gifts,Timepiece 4322,161,6.0,4.1,4.1,56.89,2024-01-01T00:00:00
product_004323,Garden & Outdoor,Garden Tool 4323,1549,6.6,4.0,5.5,46.95,2024-01-01T00:00:00
product_004324,Mobile & Telecom,Connectivity Kit 4324,551,6.4,3.7,4.8,52.8,2024-01-01T00:00:00
product_004325,Fashion,Fashion Accessory 4325,598,5.6,4.4,5.7,89.56,2024-01-01T00:00:00
product_004326,Toys & Games,Activity Set 4326,1774,6.1,4.1,5.9,120.1,2024-01-01T00:00:00
product_004327,Books & Media,Reference Book 4327,495,5.8,3.7,5.1,18.55,2024-01-01T00:00:00
product_004328,Mobile & Telecom,Connectivity Kit 4328,594,5.9,2.4,5.5,77.33,2024-01-01T00:00:00
product_004329,Fashion,Seasonal Wear 4329,368,5.2,4.7,4.4,29.86,2024-01-01T00:00:00
product_004330,Electronics & Accessories,Device Accessory 4330,852,6.8,3.9,4.1,122.06,2024-01-01T00:00:00
product_004331,Health & Beauty,Wellness Item 4331,362,7.5,3.7,5.2,19.36,2024-01-01T00:00:00
product_004332,Home Goods,Organization Set 4332,2749,8.2,5.7,6.6,52.47,2024-01-01T00:00:00
product_004333,Office Supplies,Office Organizer 4333,397,4.7,3.2,5.7,38.93,2024-01-01T00:00:00
product_004334,Home & Bedding,Bedding Set 4334,909,5.9,4.3,5.6,54.44,2024-01-01T00:00:00
product_004335,Electronics & Accessories,Audio Item 4335,534,6.1,5.6,4.6,154.14,2024-01-01T00:00:00
product_004336,Toys & Games,Learning Toy 4336,985,7.2,4.1,5.2,61.41,2024-01-01T00:00:00
product_004337,Health & Beauty,Daily Essential 4337,341,8.3,3.5,5.0,22.93,2024-01-01T00:00:00
product_004338,Office Supplies,Office Organizer 4338,435,6.3,4.3,5.9,52.76,2024-01-01T00:00:00
product_004339,Fashion,Fashion Accessory 4339,199,7.1,4.2,5.9,54.73,2024-01-01T00:00:00
product_004340,Home Goods,Kitchen Item 4340,1588,8.5,4.7,5.0,62.63,2024-01-01T00:00:00
product_004341,Fashion,Everyday Apparel 4341,676,6.0,3.8,4.9,97.6,2024-01-01T00:00:00
product_004342,Garden & Outdoor,Garden Tool 4342,12636,10.7,10.1,13.1,45.3,2024-01-01T00:00:00
product_004343,Sports & Outdoors,Fitness Item 4343,2701,8.4,5.7,7.9,47.91,2024-01-01T00:00:00
product_004344,Baby Products,Nursery Accessory 4344,1181,5.2,4.2,4.3,130.48,2024-01-01T00:00:00
product_004345,Toys & Games,Learning Toy 4345,2214,6.3,4.8,5.8,68.36,2024-01-01T00:00:00
product_004346,Health & Beauty,Daily Essential 4346,389,6.9,3.0,4.8,48.96,2024-01-01T00:00:00
product_004347,Watches & Gifts,Gift Set 4347,208,8.6,3.8,5.3,113.5,2024-01-01T00:00:00
product_004348,Electronics & Accessories,Device Accessory 4348,774,5.0,4.6,4.1,361.02,2024-01-01T00:00:00
product_004349,Fashion,Seasonal Wear 4349,560,4.1,3.6,5.8,40.77,2024-01-01T00:00:00
product_004350,Baby Products,Feeding Item 4350,1011,5.1,4.5,3.7,88.11,2024-01-01T00:00:00
product_004351,Office Supplies,Desk Set 4351,1985,7.6,5.1,4.6,13.38,2024-01-01T00:00:00
product_004352,Garden & Outdoor,Planting Set 4352,3415,8.4,4.4,6.7,83.4,2024-01-01T00:00:00
product_004353,Mobile & Telecom,Connectivity Kit 4353,597,5.6,4.6,4.8,150.03,2024-01-01T00:00:00
product_004354,Furniture & Decor,Decor Item 4354,16933,15.6,9.9,13.4,159.24,2024-01-01T00:00:00
product_004355,Office Supplies,Desk Set 4355,558,6.2,4.1,4.9,20.19,2024-01-01T00:00:00
product_004356,Office Supplies,Writing Kit 4356,413,7.5,4.0,5.5,24.17,2024-01-01T00:00:00
product_004357,Sports & Outdoors,Fitness Item 4357,4419,10.3,4.9,8.2,87.34,2024-01-01T00:00:00
product_004358,Pet Supplies,Pet Activity Item 4358,734,7.6,3.8,4.0,93.58,2024-01-01T00:00:00
product_004359,Health & Beauty,Care Set 4359,242,6.6,3.7,4.9,48.37,2024-01-01T00:00:00
product_004360,Watches & Gifts,Keepsake Item 4360,282,6.3,4.1,4.2,131.01,2024-01-01T00:00:00
product_004361,Pet Supplies,Pet Activity Item 4361,1868,8.5,5.8,5.4,55.1,2024-01-01T00:00:00
product_004362,Watches & Gifts,Timepiece 4362,381,5.5,3.4,5.9,25.49,2024-01-01T00:00:00
product_004363,Watches & Gifts,Keepsake Item 4363,494,4.0,5.1,4.4,76.28,2024-01-01T00:00:00
product_004364,Toys & Games,Family Game 4364,499,5.0,3.4,5.9,124.69,2024-01-01T00:00:00
product_004365,Mobile & Telecom,Phone Item 4365,409,8.4,4.3,5.3,105.43,2024-01-01T00:00:00
product_004366,Health & Beauty,Daily Essential 4366,267,7.7,3.8,4.8,35.2,2024-01-01T00:00:00
product_004367,Health & Beauty,Wellness Item 4367,187,5.2,4.1,6.0,53.62,2024-01-01T00:00:00
product_004368,Garden & Outdoor,Planting Set 4368,1451,6.9,4.6,3.0,74.1,2024-01-01T00:00:00
product_004369,Mobile & Telecom,Mobile Accessory 4369,524,6.1,4.6,5.7,135.6,2024-01-01T00:00:00
product_004370,Office Supplies,Office Organizer 4370,1549,8.6,4.5,6.4,26.03,2024-01-01T00:00:00
product_004371,Home & Bedding,Comfort Item 4371,1544,6.9,4.4,4.5,85.68,2024-01-01T00:00:00
product_004372,Baby Products,Infant Care Item 4372,1040,8.2,4.6,5.1,50.43,2024-01-01T00:00:00
product_004373,Books & Media,Learning Guide 4373,568,6.0,4.3,5.0,16.14,2024-01-01T00:00:00
product_004374,Automotive,Maintenance Kit 4374,3355,9.1,6.2,8.1,95.69,2024-01-01T00:00:00
product_004375,Automotive,Maintenance Kit 4375,3110,10.8,6.8,6.9,182.37,2024-01-01T00:00:00
product_004376,Electronics & Accessories,Audio Item 4376,1549,6.6,4.6,4.7,153.0,2024-01-01T00:00:00
product_004377,Books & Media,Learning Guide 4377,640,6.5,2.3,6.0,28.41,2024-01-01T00:00:00
product_004378,Furniture & Decor,Decor Item 4378,6483,14.1,9.3,8.8,232.09,2024-01-01T00:00:00
product_004379,Sports & Outdoors,Fitness Item 4379,2223,9.4,4.0,7.7,78.45,2024-01-01T00:00:00
product_004380,Home & Bedding,Home Textile 4380,833,6.7,3.9,5.6,118.02,2024-01-01T00:00:00
product_004381,Watches & Gifts,Gift Set 4381,156,5.8,3.7,5.0,128.42,2024-01-01T00:00:00
product_004382,Electronics & Accessories,Charging Kit 4382,1014,6.8,4.8,5.6,89.63,2024-01-01T00:00:00
product_004383,Books & Media,Media Collection 4383,210,6.5,4.5,4.7,15.44,2024-01-01T00:00:00
product_004384,Books & Media,Reference Book 4384,824,7.0,3.7,4.6,20.98,2024-01-01T00:00:00
product_004385,Office Supplies,Desk Set 4385,278,7.7,3.4,4.2,42.93,2024-01-01T00:00:00
product_004386,Home & Bedding,Home Textile 4386,2451,9.6,4.9,5.6,61.55,2024-01-01T00:00:00
product_004387,Home Goods,Household Tool 4387,3924,8.9,4.5,9.0,47.27,2024-01-01T00:00:00
product_004388,Pet Supplies,Pet Care Item 4388,858,6.6,4.3,3.9,27.35,2024-01-01T00:00:00
product_004389,Automotive,Travel Item 4389,1878,5.9,5.8,6.3,41.85,2024-01-01T00:00:00
product_004390,Pet Supplies,Feeding Set 4390,1133,7.2,3.3,4.2,53.32,2024-01-01T00:00:00
product_004391,Mobile & Telecom,Mobile Accessory 4391,747,6.0,3.9,4.5,86.9,2024-01-01T00:00:00
product_004392,Sports & Outdoors,Outdoor Kit 4392,581,6.0,3.6,3.9,79.53,2024-01-01T00:00:00
product_004393,Electronics & Accessories,Charging Kit 4393,706,6.2,4.4,5.3,22.01,2024-01-01T00:00:00
product_004394,Watches & Gifts,Timepiece 4394,282,7.3,4.2,4.5,115.31,2024-01-01T00:00:00
product_004395,Mobile & Telecom,Connectivity Kit 4395,799,6.2,3.4,4.1,171.18,2024-01-01T00:00:00
product_004396,Office Supplies,Desk Set 4396,419,6.9,3.4,5.7,23.33,2024-01-01T00:00:00
product_004397,Mobile & Telecom,Mobile Accessory 4397,1128,5.7,3.6,5.1,166.21,2024-01-01T00:00:00
product_004398,Furniture & Decor,Decor Item 4398,4409,11.2,6.4,5.4,321.46,2024-01-01T00:00:00
product_004399,Books & Media,Reference Book 4399,392,5.8,5.1,5.8,36.94,2024-01-01T00:00:00
product_004400,Baby Products,Nursery Accessory 4400,291,5.8,3.0,4.1,64.94,2024-01-01T00:00:00
product_004401,Home & Bedding,Bedding Set 4401,1169,6.6,4.9,3.5,183.13,2024-01-01T00:00:00
product_004402,Furniture & Decor,Decor Item 4402,4893,11.9,4.2,7.0,220.29,2024-01-01T00:00:00
product_004403,Garden & Outdoor,Planting Set 4403,3788,10.2,5.1,8.4,59.13,2024-01-01T00:00:00
product_004404,Furniture & Decor,Storage Unit 4404,10296,13.7,9.0,10.1,178.06,2024-01-01T00:00:00
product_004405,Office Supplies,Office Organizer 4405,2143,8.9,4.3,6.7,20.49,2024-01-01T00:00:00
product_004406,Baby Products,Infant Care Item 4406,1076,7.5,3.6,5.1,60.34,2024-01-01T00:00:00
product_004407,Health & Beauty,Care Set 4407,203,7.4,4.1,5.4,13.3,2024-01-01T00:00:00
product_004408,Garden & Outdoor,Planting Set 4408,7065,11.5,6.5,9.6,29.64,2024-01-01T00:00:00
product_004409,Books & Media,Learning Guide 4409,248,6.2,4.2,5.8,23.36,2024-01-01T00:00:00
product_004410,Toys & Games,Family Game 4410,3950,9.8,6.3,8.5,35.17,2024-01-01T00:00:00
product_004411,Furniture & Decor,Storage Unit 4411,6232,9.9,7.1,7.2,278.21,2024-01-01T00:00:00
product_004412,Home Goods,Household Tool 4412,722,5.5,4.0,4.7,82.26,2024-01-01T00:00:00
product_004413,Sports & Outdoors,Fitness Item 4413,1755,8.3,4.6,5.3,66.92,2024-01-01T00:00:00
product_004414,Sports & Outdoors,Training Gear 4414,2083,10.8,5.3,7.4,43.9,2024-01-01T00:00:00
product_004415,Pet Supplies,Pet Activity Item 4415,1325,5.9,3.2,5.3,36.5,2024-01-01T00:00:00
product_004416,Baby Products,Infant Care Item 4416,685,8.0,4.2,5.1,104.15,2024-01-01T00:00:00
product_004417,Watches & Gifts,Timepiece 4417,207,5.5,3.8,4.8,79.32,2024-01-01T00:00:00
product_004418,Home Goods,Organization Set 4418,4591,11.2,7.0,7.9,27.45,2024-01-01T00:00:00
product_004419,Electronics & Accessories,Charging Kit 4419,990,6.2,4.3,5.6,71.59,2024-01-01T00:00:00
product_004420,Home & Bedding,Home Textile 4420,1669,7.8,4.5,7.2,88.98,2024-01-01T00:00:00
product_004421,Books & Media,Learning Guide 4421,157,5.3,4.6,5.7,18.6,2024-01-01T00:00:00
product_004422,Automotive,Travel Item 4422,2224,6.3,6.8,4.9,144.69,2024-01-01T00:00:00
product_004423,Baby Products,Feeding Item 4423,888,6.1,4.4,5.3,70.18,2024-01-01T00:00:00
product_004424,Home Goods,Household Tool 4424,632,4.6,3.7,3.7,74.55,2024-01-01T00:00:00
product_004425,Office Supplies,Office Organizer 4425,289,8.6,4.6,4.7,36.55,2024-01-01T00:00:00
product_004426,Automotive,Maintenance Kit 4426,2719,7.9,5.4,3.9,50.76,2024-01-01T00:00:00
product_004427,Home & Bedding,Comfort Item 4427,1785,8.5,6.5,5.4,60.85,2024-01-01T00:00:00
product_004428,Mobile & Telecom,Phone Item 4428,789,5.8,4.4,4.6,241.55,2024-01-01T00:00:00
product_004429,Home & Bedding,Home Textile 4429,1357,6.4,2.9,6.1,83.69,2024-01-01T00:00:00
product_004430,Home & Bedding,Bedding Set 4430,1722,5.4,5.2,7.1,19.88,2024-01-01T00:00:00
product_004431,Furniture & Decor,Storage Unit 4431,4779,11.2,6.9,8.3,148.08,2024-01-01T00:00:00
product_004432,Furniture & Decor,Accent Furniture 4432,3891,7.0,5.5,8.3,130.15,2024-01-01T00:00:00
product_004433,Baby Products,Infant Care Item 4433,3007,8.1,3.9,7.3,14.31,2024-01-01T00:00:00
product_004434,Mobile & Telecom,Mobile Accessory 4434,669,6.2,4.6,5.0,85.78,2024-01-01T00:00:00
product_004435,Baby Products,Infant Care Item 4435,1199,7.1,3.2,5.0,87.16,2024-01-01T00:00:00
product_004436,Automotive,Vehicle Accessory 4436,2493,7.7,4.7,5.6,111.92,2024-01-01T00:00:00
product_004437,Mobile & Telecom,Phone Item 4437,884,5.2,3.4,7.2,88.44,2024-01-01T00:00:00
product_004438,Pet Supplies,Feeding Set 4438,2885,8.5,5.6,4.3,62.26,2024-01-01T00:00:00
product_004439,Fashion,Fashion Accessory 4439,863,6.5,3.0,5.2,41.06,2024-01-01T00:00:00
product_004440,Pet Supplies,Feeding Set 4440,581,6.2,3.4,6.2,72.19,2024-01-01T00:00:00
product_004441,Furniture & Decor,Storage Unit 4441,7291,15.2,7.5,10.0,110.48,2024-01-01T00:00:00
product_004442,Baby Products,Nursery Accessory 4442,652,6.5,3.4,5.3,41.33,2024-01-01T00:00:00
product_004443,Watches & Gifts,Keepsake Item 4443,106,5.4,3.8,4.8,41.88,2024-01-01T00:00:00
product_004444,Health & Beauty,Wellness Item 4444,674,7.4,3.3,4.9,12.36,2024-01-01T00:00:00
product_004445,Office Supplies,Office Organizer 4445,497,6.5,3.0,3.7,21.26,2024-01-01T00:00:00
product_004446,Automotive,Vehicle Accessory 4446,2203,8.0,5.7,6.0,82.12,2024-01-01T00:00:00
product_004447,Pet Supplies,Feeding Set 4447,2680,7.1,4.1,6.2,32.44,2024-01-01T00:00:00
product_004448,Mobile & Telecom,Connectivity Kit 4448,1001,8.1,3.4,4.7,383.84,2024-01-01T00:00:00
product_004449,Mobile & Telecom,Phone Item 4449,629,7.3,4.5,3.2,124.12,2024-01-01T00:00:00
product_004450,Baby Products,Infant Care Item 4450,423,7.9,3.1,5.4,103.25,2024-01-01T00:00:00
product_004451,Garden & Outdoor,Outdoor Accessory 4451,1849,8.9,4.5,6.9,58.42,2024-01-01T00:00:00
product_004452,Baby Products,Infant Care Item 4452,3140,7.1,6.4,7.5,49.39,2024-01-01T00:00:00
product_004453,Home & Bedding,Home Textile 4453,3611,7.5,6.3,6.7,78.14,2024-01-01T00:00:00
product_004454,Watches & Gifts,Gift Set 4454,120,7.6,4.3,4.6,189.64,2024-01-01T00:00:00
product_004455,Books & Media,Reference Book 4455,245,6.5,3.6,4.4,22.31,2024-01-01T00:00:00
product_004456,Watches & Gifts,Keepsake Item 4456,313,6.1,2.8,4.6,87.22,2024-01-01T00:00:00
product_004457,Health & Beauty,Daily Essential 4457,259,6.8,4.5,4.8,23.34,2024-01-01T00:00:00
product_004458,Fashion,Fashion Accessory 4458,341,6.9,4.4,4.8,57.5,2024-01-01T00:00:00
product_004459,Baby Products,Infant Care Item 4459,640,5.8,3.9,4.7,43.49,2024-01-01T00:00:00
product_004460,Fashion,Seasonal Wear 4460,329,5.8,3.3,4.1,54.16,2024-01-01T00:00:00
product_004461,Furniture & Decor,Accent Furniture 4461,7464,11.9,5.6,9.3,315.14,2024-01-01T00:00:00
product_004462,Watches & Gifts,Timepiece 4462,151,8.1,4.2,5.6,68.48,2024-01-01T00:00:00
product_004463,Home & Bedding,Bedding Set 4463,1063,5.9,2.7,5.5,56.82,2024-01-01T00:00:00
product_004464,Garden & Outdoor,Outdoor Accessory 4464,1101,7.8,3.7,5.0,82.25,2024-01-01T00:00:00
product_004465,Automotive,Maintenance Kit 4465,1837,4.5,4.0,6.1,140.94,2024-01-01T00:00:00
product_004466,Sports & Outdoors,Outdoor Kit 4466,10409,13.7,7.8,11.6,43.74,2024-01-01T00:00:00
product_004467,Automotive,Vehicle Accessory 4467,3405,12.3,8.2,6.1,486.86,2024-01-01T00:00:00
product_004468,Health & Beauty,Wellness Item 4468,84,8.2,3.8,5.1,31.68,2024-01-01T00:00:00
product_004469,Automotive,Maintenance Kit 4469,11943,18.7,11.4,12.7,62.57,2024-01-01T00:00:00
product_004470,Garden & Outdoor,Planting Set 4470,6306,11.1,8.0,9.2,68.97,2024-01-01T00:00:00
product_004471,Furniture & Decor,Decor Item 4471,5582,10.1,7.5,10.9,403.43,2024-01-01T00:00:00
product_004472,Watches & Gifts,Timepiece 4472,141,4.9,5.1,5.6,42.71,2024-01-01T00:00:00
product_004473,Automotive,Maintenance Kit 4473,4774,8.8,8.7,8.3,160.6,2024-01-01T00:00:00
product_004474,Office Supplies,Writing Kit 4474,359,6.2,3.7,5.1,26.41,2024-01-01T00:00:00
product_004475,Sports & Outdoors,Outdoor Kit 4475,4290,8.5,6.5,9.3,50.84,2024-01-01T00:00:00
product_004476,Pet Supplies,Pet Activity Item 4476,2637,8.4,6.2,7.4,28.37,2024-01-01T00:00:00
product_004477,Books & Media,Learning Guide 4477,489,7.6,4.0,5.2,11.11,2024-01-01T00:00:00
product_004478,Toys & Games,Family Game 4478,3835,9.0,6.3,9.5,42.57,2024-01-01T00:00:00
product_004479,Office Supplies,Office Organizer 4479,207,7.9,3.6,5.9,13.78,2024-01-01T00:00:00
product_004480,Furniture & Decor,Decor Item 4480,8128,11.0,7.7,9.8,124.13,2024-01-01T00:00:00
product_004481,Toys & Games,Family Game 4481,1755,9.3,3.9,6.3,19.77,2024-01-01T00:00:00
product_004482,Home Goods,Organization Set 4482,4588,9.6,6.9,6.7,20.6,2024-01-01T00:00:00
product_004483,Garden & Outdoor,Planting Set 4483,1980,6.2,4.1,7.2,109.66,2024-01-01T00:00:00
product_004484,Sports & Outdoors,Training Gear 4484,2350,8.9,6.2,7.3,39.4,2024-01-01T00:00:00
product_004485,Fashion,Fashion Accessory 4485,776,6.3,4.2,4.9,39.84,2024-01-01T00:00:00
product_004486,Sports & Outdoors,Outdoor Kit 4486,2150,8.1,5.9,7.1,50.28,2024-01-01T00:00:00
product_004487,Furniture & Decor,Storage Unit 4487,8698,10.4,7.3,11.2,210.02,2024-01-01T00:00:00
product_004488,Office Supplies,Writing Kit 4488,403,8.1,4.3,3.5,19.23,2024-01-01T00:00:00
product_004489,Home Goods,Organization Set 4489,1823,7.1,4.2,6.0,60.22,2024-01-01T00:00:00
product_004490,Furniture & Decor,Accent Furniture 4490,9638,13.8,9.7,7.1,140.74,2024-01-01T00:00:00
product_004491,Office Supplies,Office Organizer 4491,641,5.7,4.3,3.4,30.4,2024-01-01T00:00:00
product_004492,Automotive,Maintenance Kit 4492,1714,8.7,4.7,5.6,113.38,2024-01-01T00:00:00
product_004493,Office Supplies,Writing Kit 4493,281,5.3,3.6,6.0,24.08,2024-01-01T00:00:00
product_004494,Mobile & Telecom,Mobile Accessory 4494,777,6.6,3.8,4.3,57.32,2024-01-01T00:00:00
product_004495,Garden & Outdoor,Outdoor Accessory 4495,2767,8.5,5.7,6.4,76.9,2024-01-01T00:00:00
product_004496,Home & Bedding,Comfort Item 4496,2131,6.8,6.9,4.5,130.74,2024-01-01T00:00:00
