customer_id,customer_unique_id,customer_state,customer_city,customer_region,customer_zip_prefix,customer_segment,customer_lifecycle_stage,created_at
customer_010229,customer_unique_010229,NC,Raleigh,South,95716,category_loyal,new,2024-01-01T00:00:00
customer_010230,customer_unique_010230,DC,Washington,South,83935,one_time_buyer,returning,2024-02-29T00:00:00
customer_010231,customer_unique_010231,TN,Memphis,South,40949,discount_sensitive,active,2024-02-12T00:00:00
customer_010232,customer_unique_010232,TX,Dallas,South,01062,category_loyal,at_risk,2024-01-01T00:00:00
customer_010233,customer_unique_010233,TX,Houston,South,78044,one_time_buyer,returning,2024-05-10T00:00:00
customer_010234,customer_unique_010234,AZ,Tucson,West,42286,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_010235,customer_unique_010235,NY,New York,Northeast,04045,occasional_buyer,at_risk,2024-03-25T00:00:00
customer_010236,customer_unique_010236,FL,Tampa,South,09667,occasional_buyer,returning,2024-01-01T00:00:00
customer_010237,customer_unique_010237,WI,Milwaukee,Midwest,87734,one_time_buyer,active,2024-01-01T00:00:00
customer_010238,customer_unique_010238,AR,Fayetteville,South,32308,category_loyal,returning,2024-01-01T00:00:00
customer_010239,customer_unique_010239,MI,Detroit,Midwest,52656,one_time_buyer,active,2024-01-01T00:00:00
customer_010240,customer_unique_010240,MD,Baltimore,South,15913,category_loyal,returning,2024-01-01T00:00:00
customer_010241,customer_unique_010241,IL,Springfield,Midwest,92813,occasional_buyer,returning,2024-03-26T00:00:00
customer_010242,customer_unique_010242,MT,Missoula,West,81908,occasional_buyer,active,2024-05-27T00:00:00
customer_010243,customer_unique_010243,NC,Raleigh,South,57357,one_time_buyer,returning,2024-01-01T00:00:00
customer_010244,customer_unique_010244,TX,Houston,South,36090,one_time_buyer,active,2024-01-01T00:00:00
customer_010245,customer_unique_010245,TX,Houston,South,21990,one_time_buyer,returning,2024-04-08T00:00:00
customer_010246,customer_unique_010246,NC,Charlotte,South,01017,occasional_buyer,new,2024-01-01T00:00:00
customer_010247,customer_unique_010247,AZ,Phoenix,West,16807,occasional_buyer,active,2024-01-01T00:00:00
customer_010248,customer_unique_010248,MS,Gulfport,South,09922,one_time_buyer,new,2024-01-01T00:00:00
customer_010249,customer_unique_010249,FL,Jacksonville,South,70667,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_010250,customer_unique_010250,FL,Tampa,South,04997,one_time_buyer,active,2024-01-01T00:00:00
customer_010251,customer_unique_010251,OK,Oklahoma City,South,61884,occasional_buyer,active,2024-05-29T00:00:00
customer_010252,customer_unique_010252,NY,Albany,Northeast,94147,one_time_buyer,active,2024-01-26T00:00:00
customer_010253,customer_unique_010253,FL,Jacksonville,South,28057,occasional_buyer,returning,2024-01-01T00:00:00
customer_010254,customer_unique_010254,CA,Los Angeles,West,25224,occasional_buyer,returning,2024-01-01T00:00:00
customer_010255,customer_unique_010255,GA,Atlanta,South,54000,one_time_buyer,active,2024-01-01T00:00:00
customer_010256,customer_unique_010256,DE,Wilmington,South,67289,occasional_buyer,active,2024-01-01T00:00:00
customer_010257,customer_unique_010257,DE,Wilmington,South,85748,occasional_buyer,returning,2024-01-01T00:00:00
customer_010258,customer_unique_010258,PA,Pittsburgh,Northeast,62926,one_time_buyer,returning,2024-04-28T00:00:00
customer_010259,customer_unique_010259,MA,Boston,Northeast,93244,one_time_buyer,active,2024-01-01T00:00:00
customer_010260,customer_unique_010260,ND,Bismarck,Midwest,03255,occasional_buyer,active,2024-01-01T00:00:00
customer_010261,customer_unique_010261,TX,Dallas,South,51214,occasional_buyer,active,2024-01-01T00:00:00
customer_010262,customer_unique_010262,MS,Jackson,South,34048,discount_sensitive,returning,2024-01-01T00:00:00
customer_010263,customer_unique_010263,HI,Hilo,West,15414,one_time_buyer,active,2024-01-01T00:00:00
customer_010264,customer_unique_010264,TX,Houston,South,61924,occasional_buyer,returning,2024-02-07T00:00:00
customer_010265,customer_unique_010265,NY,New York,Northeast,78113,discount_sensitive,active,2024-01-01T00:00:00
customer_010266,customer_unique_010266,FL,Jacksonville,South,82581,one_time_buyer,active,2024-01-01T00:00:00
customer_010267,customer_unique_010267,TN,Memphis,South,22277,category_loyal,new,2024-01-01T00:00:00
customer_010268,customer_unique_010268,PA,Pittsburgh,Northeast,54888,discount_sensitive,active,2024-04-24T00:00:00
customer_010269,customer_unique_010269,IL,Springfield,Midwest,30698,one_time_buyer,active,2024-01-01T00:00:00
customer_010270,customer_unique_010270,RI,Providence,Northeast,90681,one_time_buyer,new,2024-01-01T00:00:00
customer_010271,customer_unique_010271,OH,Cleveland,Midwest,41164,occasional_buyer,returning,2024-04-24T00:00:00
customer_010272,customer_unique_010272,NC,Charlotte,South,32898,discount_sensitive,new,2024-01-01T00:00:00
customer_010273,customer_unique_010273,TX,Austin,South,97597,category_loyal,new,2024-01-01T00:00:00
customer_010274,customer_unique_010274,NY,Albany,Northeast,18890,occasional_buyer,active,2024-01-01T00:00:00
customer_010275,customer_unique_010275,NY,Buffalo,Northeast,35865,occasional_buyer,returning,2024-01-01T00:00:00
customer_010276,customer_unique_010276,OH,Columbus,Midwest,54711,discount_sensitive,new,2024-01-01T00:00:00
customer_010277,customer_unique_010277,FL,Orlando,South,40106,one_time_buyer,active,2024-01-01T00:00:00
customer_010278,customer_unique_010278,PA,Pittsburgh,Northeast,10508,one_time_buyer,active,2024-01-06T00:00:00
customer_010279,customer_unique_010279,VT,Montpelier,Northeast,82979,one_time_buyer,active,2024-01-01T00:00:00
customer_010280,customer_unique_010280,NJ,Newark,Northeast,65283,one_time_buyer,returning,2024-03-25T00:00:00
customer_010281,customer_unique_010281,AL,Montgomery,South,36488,discount_sensitive,active,2024-01-01T00:00:00
customer_010282,customer_unique_010282,IL,Springfield,Midwest,98217,one_time_buyer,new,2024-01-01T00:00:00
customer_010283,customer_unique_010283,MI,Detroit,Midwest,20444,one_time_buyer,active,2024-01-01T00:00:00
customer_010284,customer_unique_010284,CO,Denver,West,12638,one_time_buyer,active,2024-01-01T00:00:00
customer_010285,customer_unique_010285,WA,Seattle,West,93299,category_loyal,returning,2024-01-01T00:00:00
customer_010286,customer_unique_010286,MI,Grand Rapids,Midwest,42874,one_time_buyer,new,2024-02-27T00:00:00
customer_010287,customer_unique_010287,OR,Eugene,West,92269,occasional_buyer,new,2024-01-01T00:00:00
customer_010288,customer_unique_010288,GA,Atlanta,South,58755,high_value_buyer,new,2024-01-01T00:00:00
customer_010289,customer_unique_010289,CA,Los Angeles,West,52371,occasional_buyer,active,2024-01-01T00:00:00
customer_010290,customer_unique_010290,MA,Boston,Northeast,51583,one_time_buyer,new,2024-01-01T00:00:00
customer_010291,customer_unique_010291,TX,Dallas,South,33054,discount_sensitive,new,2024-01-01T00:00:00
customer_010292,customer_unique_010292,CA,Sacramento,West,96626,occasional_buyer,new,2024-01-01T00:00:00
customer_010293,customer_unique_010293,WY,Casper,West,83136,discount_sensitive,active,2024-01-01T00:00:00
customer_010294,customer_unique_010294,PA,Pittsburgh,Northeast,93053,one_time_buyer,returning,2024-01-01T00:00:00
customer_010295,customer_unique_010295,MA,Boston,Northeast,81515,occasional_buyer,active,2024-01-01T00:00:00
customer_010296,customer_unique_010296,IL,Springfield,Midwest,17734,one_time_buyer,active,2024-01-01T00:00:00
customer_010297,customer_unique_010297,HI,Hilo,West,20763,one_time_buyer,active,2024-01-01T00:00:00
customer_010298,customer_unique_010298,CA,San Diego,West,44213,one_time_buyer,active,2024-01-01T00:00:00
customer_010299,customer_unique_010299,PA,Philadelphia,Northeast,28527,high_value_buyer,active,2024-06-29T00:00:00
customer_010300,customer_unique_010300,TN,Memphis,South,39597,one_time_buyer,new,2024-01-01T00:00:00
customer_010301,customer_unique_010301,PA,Pittsburgh,Northeast,85351,one_time_buyer,active,2024-01-01T00:00:00
customer_010302,customer_unique_010302,LA,New Orleans,South,41489,one_time_buyer,at_risk,2024-03-20T00:00:00
customer_010303,customer_unique_010303,CA,Los Angeles,West,99109,high_value_buyer,active,2024-01-01T00:00:00
customer_010304,customer_unique_010304,IL,Springfield,Midwest,48900,discount_sensitive,returning,2024-01-01T00:00:00
customer_010305,customer_unique_010305,MO,St. Louis,Midwest,27364,category_loyal,new,2024-01-01T00:00:00
customer_010306,customer_unique_010306,VA,Virginia Beach,South,08523,occasional_buyer,returning,2024-01-01T00:00:00
customer_010307,customer_unique_010307,NJ,Jersey City,Northeast,34747,one_time_buyer,new,2024-01-01T00:00:00
customer_010308,customer_unique_010308,MD,Frederick,South,79398,category_loyal,returning,2024-01-01T00:00:00
customer_010309,customer_unique_010309,TN,Nashville,South,80948,category_loyal,active,2024-01-01T00:00:00
customer_010310,customer_unique_010310,AZ,Phoenix,West,63191,one_time_buyer,active,2024-01-01T00:00:00
customer_010311,customer_unique_010311,FL,Orlando,South,42514,category_loyal,returning,2024-01-01T00:00:00
customer_010312,customer_unique_010312,OH,Cleveland,Midwest,30870,occasional_buyer,returning,2024-05-29T00:00:00
customer_010313,customer_unique_010313,KS,Topeka,Midwest,37455,discount_sensitive,returning,2024-01-01T00:00:00
customer_010314,customer_unique_010314,IN,Fort Wayne,Midwest,13727,occasional_buyer,active,2024-01-01T00:00:00
customer_010315,customer_unique_010315,IL,Springfield,Midwest,18135,category_loyal,new,2024-01-01T00:00:00
customer_010316,customer_unique_010316,IL,Chicago,Midwest,29550,discount_sensitive,new,2024-01-01T00:00:00
customer_010317,customer_unique_010317,CA,Los Angeles,West,28718,one_time_buyer,returning,2024-01-01T00:00:00
customer_010318,customer_unique_010318,CA,San Diego,West,84974,high_value_buyer,active,2024-01-01T00:00:00
customer_010319,customer_unique_010319,TX,Houston,South,65792,one_time_buyer,active,2024-01-01T00:00:00
customer_010320,customer_unique_010320,HI,Hilo,West,69560,discount_sensitive,active,2024-01-01T00:00:00
customer_010321,customer_unique_010321,FL,Orlando,South,78343,high_value_buyer,returning,2024-01-01T00:00:00
customer_010322,customer_unique_010322,TX,Houston,South,36847,one_time_buyer,active,2024-01-01T00:00:00
customer_010323,customer_unique_010323,MA,Boston,Northeast,22048,one_time_buyer,new,2024-01-01T00:00:00
customer_010324,customer_unique_010324,AR,Fayetteville,South,17054,one_time_buyer,returning,2024-04-30T00:00:00
customer_010325,customer_unique_010325,CA,Sacramento,West,33659,category_loyal,new,2024-01-01T00:00:00
customer_010326,customer_unique_010326,FL,Orlando,South,23249,one_time_buyer,active,2024-01-01T00:00:00
customer_010327,customer_unique_010327,CA,San Diego,West,81792,one_time_buyer,returning,2024-01-01T00:00:00
customer_010328,customer_unique_010328,MD,Baltimore,South,11021,discount_sensitive,at_risk,2024-01-01T00:00:00
customer_010329,customer_unique_010329,GA,Atlanta,South,81059,occasional_buyer,new,2024-03-25T00:00:00
customer_010330,customer_unique_010330,WV,Charleston,South,72092,one_time_buyer,active,2024-01-01T00:00:00
customer_010331,customer_unique_010331,CA,Sacramento,West,85950,one_time_buyer,active,2024-01-01T00:00:00
customer_010332,customer_unique_010332,NE,Omaha,Midwest,33535,one_time_buyer,active,2024-01-01T00:00:00
customer_010333,customer_unique_010333,ND,Bismarck,Midwest,98939,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_010334,customer_unique_010334,WV,Charleston,South,52666,high_value_buyer,new,2024-01-01T00:00:00
customer_010335,customer_unique_010335,FL,Jacksonville,South,37882,one_time_buyer,returning,2024-01-01T00:00:00
customer_010336,customer_unique_010336,CA,Los Angeles,West,18665,one_time_buyer,new,2024-01-01T00:00:00
customer_010337,customer_unique_010337,IN,Indianapolis,Midwest,63861,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_010338,customer_unique_010338,IN,Indianapolis,Midwest,81124,one_time_buyer,active,2024-01-01T00:00:00
customer_010339,customer_unique_010339,CT,New Haven,Northeast,43821,discount_sensitive,returning,2024-01-01T00:00:00
customer_010340,customer_unique_010340,TX,Austin,South,67209,occasional_buyer,active,2024-01-01T00:00:00
customer_010341,customer_unique_010341,NE,Omaha,Midwest,04353,occasional_buyer,active,2024-06-24T00:00:00
customer_010342,customer_unique_010342,NC,Charlotte,South,25387,high_value_buyer,at_risk,2024-01-01T00:00:00
customer_010343,customer_unique_010343,NC,Charlotte,South,72123,one_time_buyer,active,2024-01-01T00:00:00
customer_010344,customer_unique_010344,GA,Atlanta,South,44132,one_time_buyer,new,2024-01-01T00:00:00
customer_010345,customer_unique_010345,MS,Gulfport,South,06926,one_time_buyer,new,2024-01-01T00:00:00
customer_010346,customer_unique_010346,OR,Portland,West,63254,one_time_buyer,returning,2024-02-05T00:00:00
customer_010347,customer_unique_010347,TX,Dallas,South,47698,discount_sensitive,active,2024-01-01T00:00:00
customer_010348,customer_unique_010348,CA,Sacramento,West,34516,discount_sensitive,new,2024-01-01T00:00:00
customer_010349,customer_unique_010349,NY,Buffalo,Northeast,90914,one_time_buyer,active,2024-04-11T00:00:00
customer_010350,customer_unique_010350,MD,Frederick,South,16627,one_time_buyer,returning,2024-01-01T00:00:00
customer_010351,customer_unique_010351,TX,Austin,South,80555,discount_sensitive,active,2024-01-01T00:00:00
customer_010352,customer_unique_010352,NY,Albany,Northeast,20358,category_loyal,new,2024-01-01T00:00:00
customer_010353,customer_unique_010353,TX,Austin,South,29273,discount_sensitive,at_risk,2024-01-01T00:00:00
customer_010354,customer_unique_010354,GA,Savannah,South,37946,high_value_buyer,returning,2024-01-01T00:00:00
customer_010355,customer_unique_010355,CA,Los Angeles,West,01177,one_time_buyer,active,2024-01-01T00:00:00
customer_010356,customer_unique_010356,WY,Casper,West,44424,occasional_buyer,active,2024-04-23T00:00:00
customer_010357,customer_unique_010357,PA,Philadelphia,Northeast,37961,discount_sensitive,active,2024-02-27T00:00:00
customer_010358,customer_unique_010358,PA,Philadelphia,Northeast,72385,occasional_buyer,returning,2024-01-01T00:00:00
customer_010359,customer_unique_010359,PA,Philadelphia,Northeast,39533,discount_sensitive,at_risk,2024-01-01T00:00:00
customer_010360,customer_unique_010360,VT,Montpelier,Northeast,30341,occasional_buyer,returning,2024-01-01T00:00:00
customer_010361,customer_unique_010361,CA,Sacramento,West,03325,occasional_buyer,active,2024-01-01T00:00:00
customer_010362,customer_unique_010362,TX,Houston,South,13776,occasional_buyer,returning,2024-06-11T00:00:00
customer_010363,customer_unique_010363,FL,Jacksonville,South,36687,category_loyal,active,2024-02-04T00:00:00
customer_010364,customer_unique_010364,FL,Orlando,South,77924,one_time_buyer,active,2024-01-01T00:00:00
customer_010365,customer_unique_010365,PA,Philadelphia,Northeast,41756,occasional_buyer,active,2024-01-01T00:00:00
customer_010366,customer_unique_010366,OK,Oklahoma City,South,95662,one_time_buyer,returning,2024-01-01T00:00:00
customer_010367,customer_unique_010367,IL,Chicago,Midwest,62775,discount_sensitive,active,2024-01-01T00:00:00
customer_010368,customer_unique_010368,NY,Albany,Northeast,10090,occasional_buyer,returning,2024-01-01T00:00:00
customer_010369,customer_unique_010369,FL,Tampa,South,17385,one_time_buyer,active,2024-01-01T00:00:00
customer_010370,customer_unique_010370,PA,Philadelphia,Northeast,02842,occasional_buyer,returning,2024-01-01T00:00:00
customer_010371,customer_unique_010371,NH,Manchester,Northeast,88003,one_time_buyer,active,2024-01-01T00:00:00
customer_010372,customer_unique_010372,IA,Des Moines,Midwest,55386,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_010373,customer_unique_010373,CA,Los Angeles,West,49246,category_loyal,new,2024-01-01T00:00:00
customer_010374,customer_unique_010374,GA,Atlanta,South,60662,discount_sensitive,active,2024-01-01T00:00:00
customer_010375,customer_unique_010375,LA,New Orleans,South,28194,occasional_buyer,active,2024-01-01T00:00:00
customer_010376,customer_unique_010376,TX,Austin,South,24839,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_010377,customer_unique_010377,DC,Washington,South,61950,category_loyal,active,2024-04-26T00:00:00
customer_010378,customer_unique_010378,CA,Los Angeles,West,94509,occasional_buyer,returning,2024-02-08T00:00:00
customer_010379,customer_unique_010379,CA,Sacramento,West,65684,one_time_buyer,returning,2024-04-05T00:00:00
customer_010380,customer_unique_010380,TX,Dallas,South,98263,occasional_buyer,new,2024-02-12T00:00:00
customer_010381,customer_unique_010381,MI,Grand Rapids,Midwest,34178,occasional_buyer,active,2024-01-01T00:00:00
customer_010382,customer_unique_010382,AK,Fairbanks,West,28011,occasional_buyer,returning,2024-05-11T00:00:00
customer_010383,customer_unique_010383,NC,Raleigh,South,27204,occasional_buyer,at_risk,2024-05-30T00:00:00
customer_010384,customer_unique_010384,GA,Savannah,South,79279,occasional_buyer,returning,2024-01-01T00:00:00
customer_010385,customer_unique_010385,NC,Charlotte,South,45511,one_time_buyer,returning,2024-06-23T00:00:00
customer_010386,customer_unique_010386,KS,Topeka,Midwest,53301,occasional_buyer,new,2024-01-01T00:00:00
customer_010387,customer_unique_010387,CA,San Diego,West,47039,occasional_buyer,returning,2024-01-01T00:00:00
customer_010388,customer_unique_010388,ND,Bismarck,Midwest,37053,high_value_buyer,active,2024-01-01T00:00:00
customer_010389,customer_unique_010389,ME,Portland,Northeast,08426,one_time_buyer,active,2024-01-01T00:00:00
customer_010390,customer_unique_010390,KY,Louisville,South,90478,one_time_buyer,new,2024-01-01T00:00:00
customer_010391,customer_unique_010391,IL,Springfield,Midwest,96892,one_time_buyer,new,2024-06-03T00:00:00
customer_010392,customer_unique_010392,OH,Columbus,Midwest,65947,one_time_buyer,returning,2024-05-18T00:00:00
customer_010393,customer_unique_010393,WA,Spokane,West,64222,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_010394,customer_unique_010394,ND,Fargo,Midwest,27371,occasional_buyer,new,2024-03-25T00:00:00
customer_010395,customer_unique_010395,CA,San Diego,West,33105,discount_sensitive,returning,2024-01-01T00:00:00
customer_010396,customer_unique_010396,CA,Sacramento,West,10574,one_time_buyer,at_risk,2024-05-25T00:00:00
customer_010397,customer_unique_010397,TN,Nashville,South,94182,occasional_buyer,returning,2024-01-01T00:00:00
customer_010398,customer_unique_010398,MT,Billings,West,95146,occasional_buyer,new,2024-01-01T00:00:00
customer_010399,customer_unique_010399,MT,Missoula,West,05645,occasional_buyer,active,2024-01-01T00:00:00
customer_010400,customer_unique_010400,FL,Jacksonville,South,11340,category_loyal,active,2024-03-31T00:00:00
customer_010401,customer_unique_010401,FL,Orlando,South,96488,one_time_buyer,active,2024-01-01T00:00:00
customer_010402,customer_unique_010402,CA,Sacramento,West,61447,one_time_buyer,new,2024-01-01T00:00:00
customer_010403,customer_unique_010403,CA,San Diego,West,87345,category_loyal,new,2024-03-31T00:00:00
customer_010404,customer_unique_010404,KY,Lexington,South,91883,one_time_buyer,active,2024-01-01T00:00:00
customer_010405,customer_unique_010405,NY,Albany,Northeast,51609,occasional_buyer,returning,2024-04-21T00:00:00
customer_010406,customer_unique_010406,CA,Sacramento,West,34033,discount_sensitive,returning,2024-01-01T00:00:00
customer_010407,customer_unique_010407,TX,Dallas,South,37123,one_time_buyer,new,2024-01-01T00:00:00
customer_010408,customer_unique_010408,AZ,Tucson,West,03630,one_time_buyer,active,2024-01-01T00:00:00
customer_010409,customer_unique_010409,FL,Tampa,South,66038,occasional_buyer,active,2024-01-18T00:00:00
customer_010410,customer_unique_010410,RI,Providence,Northeast,35990,one_time_buyer,new,2024-01-01T00:00:00
customer_010411,customer_unique_010411,AZ,Tucson,West,37529,high_value_buyer,new,2024-01-01T00:00:00
customer_010412,customer_unique_010412,CA,Sacramento,West,85878,occasional_buyer,new,2024-05-23T00:00:00
customer_010413,customer_unique_010413,PA,Philadelphia,Northeast,94789,one_time_buyer,active,2024-01-01T00:00:00
customer_010414,customer_unique_010414,IL,Chicago,Midwest,40929,category_loyal,returning,2024-01-01T00:00:00
customer_010415,customer_unique_010415,FL,Orlando,South,43966,occasional_buyer,new,2024-01-01T00:00:00
customer_010416,customer_unique_010416,CA,Sacramento,West,54356,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_010417,customer_unique_010417,OH,Cleveland,Midwest,25077,discount_sensitive,new,2024-01-01T00:00:00
customer_010418,customer_unique_010418,DC,Washington,South,52029,occasional_buyer,active,2024-01-01T00:00:00
customer_010419,customer_unique_010419,MI,Grand Rapids,Midwest,62775,one_time_buyer,returning,2024-01-01T00:00:00
customer_010420,customer_unique_010420,MI,Grand Rapids,Midwest,77652,one_time_buyer,active,2024-01-01T00:00:00
customer_010421,customer_unique_010421,MT,Missoula,West,12651,one_time_buyer,returning,2024-01-01T00:00:00
customer_010422,customer_unique_010422,MS,Jackson,South,04895,discount_sensitive,returning,2024-01-01T00:00:00
customer_010423,customer_unique_010423,SC,Columbia,South,01455,discount_sensitive,returning,2024-01-01T00:00:00
customer_010424,customer_unique_010424,IL,Springfield,Midwest,45735,discount_sensitive,new,2024-01-01T00:00:00
customer_010425,customer_unique_010425,FL,Jacksonville,South,24511,category_loyal,returning,2024-06-07T00:00:00
customer_010426,customer_unique_010426,MA,Boston,Northeast,58201,one_time_buyer,returning,2024-01-01T00:00:00
customer_010427,customer_unique_010427,CA,San Diego,West,01444,occasional_buyer,new,2024-03-22T00:00:00
customer_010428,customer_unique_010428,NM,Santa Fe,West,55370,high_value_buyer,at_risk,2024-01-01T00:00:00
customer_010429,customer_unique_010429,CA,San Diego,West,55124,one_time_buyer,active,2024-01-01T00:00:00
customer_010430,customer_unique_010430,MS,Jackson,South,97464,occasional_buyer,at_risk,2024-01-01T00:00:00
customer_010431,customer_unique_010431,ME,Portland,Northeast,15562,category_loyal,returning,2024-01-01T00:00:00
customer_010432,customer_unique_010432,NY,Buffalo,Northeast,66160,one_time_buyer,returning,2024-01-01T00:00:00
customer_010433,customer_unique_010433,PA,Philadelphia,Northeast,26135,one_time_buyer,returning,2024-01-01T00:00:00
customer_010434,customer_unique_010434,AL,Birmingham,South,73671,high_value_buyer,active,2024-01-01T00:00:00
customer_010435,customer_unique_010435,IN,Indianapolis,Midwest,24767,occasional_buyer,new,2024-01-01T00:00:00
customer_010436,customer_unique_010436,NE,Omaha,Midwest,76273,occasional_buyer,active,2024-03-03T00:00:00
customer_010437,customer_unique_010437,KS,Wichita,Midwest,78815,one_time_buyer,returning,2024-03-19T00:00:00
customer_010438,customer_unique_010438,NC,Charlotte,South,49598,one_time_buyer,returning,2024-01-01T00:00:00
customer_010439,customer_unique_010439,KS,Wichita,Midwest,38089,category_loyal,returning,2024-04-28T00:00:00
customer_010440,customer_unique_010440,MT,Missoula,West,73808,one_time_buyer,returning,2024-01-01T00:00:00
customer_010441,customer_unique_010441,WV,Morgantown,South,34534,discount_sensitive,returning,2024-01-01T00:00:00
customer_010442,customer_unique_010442,CA,Sacramento,West,81622,one_time_buyer,returning,2024-01-01T00:00:00
customer_010443,customer_unique_010443,TX,Dallas,South,59298,high_value_buyer,returning,2024-01-01T00:00:00
customer_010444,customer_unique_010444,AL,Montgomery,South,03369,occasional_buyer,returning,2024-01-21T00:00:00
customer_010445,customer_unique_010445,TX,Houston,South,39337,occasional_buyer,returning,2024-01-01T00:00:00
customer_010446,customer_unique_010446,NY,New York,Northeast,72590,one_time_buyer,returning,2024-01-01T00:00:00
customer_010447,customer_unique_010447,CA,San Diego,West,43501,one_time_buyer,returning,2024-01-01T00:00:00
customer_010448,customer_unique_010448,IA,Cedar Rapids,Midwest,92312,high_value_buyer,returning,2024-01-01T00:00:00
customer_010449,customer_unique_010449,FL,Jacksonville,South,34160,occasional_buyer,returning,2024-01-01T00:00:00
customer_010450,customer_unique_010450,KS,Wichita,Midwest,84711,occasional_buyer,active,2024-01-01T00:00:00
customer_010451,customer_unique_010451,CO,Colorado Springs,West,79067,one_time_buyer,returning,2024-01-01T00:00:00
customer_010452,customer_unique_010452,GA,Atlanta,South,17709,discount_sensitive,active,2024-02-25T00:00:00
customer_010453,customer_unique_010453,MN,Duluth,Midwest,68414,one_time_buyer,returning,2024-01-01T00:00:00
customer_010454,customer_unique_010454,DE,Dover,South,85858,one_time_buyer,active,2024-01-01T00:00:00
customer_010455,customer_unique_010455,TX,Houston,South,87864,high_value_buyer,returning,2024-01-15T00:00:00
customer_010456,customer_unique_010456,NC,Raleigh,South,27127,one_time_buyer,returning,2024-01-01T00:00:00
customer_010457,customer_unique_010457,AZ,Tucson,West,05689,occasional_buyer,active,2024-01-01T00:00:00
customer_010458,customer_unique_010458,CA,Sacramento,West,77619,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_010459,customer_unique_010459,TX,Houston,South,80163,one_time_buyer,new,2024-01-01T00:00:00
customer_010460,customer_unique_010460,TX,Austin,South,50835,high_value_buyer,at_risk,2024-04-13T00:00:00
customer_010461,customer_unique_010461,NJ,Jersey City,Northeast,06410,occasional_buyer,active,2024-01-01T00:00:00
customer_010462,customer_unique_010462,GA,Savannah,South,96059,one_time_buyer,active,2024-01-01T00:00:00
customer_010463,customer_unique_010463,FL,Orlando,South,10183,discount_sensitive,new,2024-01-01T00:00:00
customer_010464,customer_unique_010464,SC,Columbia,South,36372,one_time_buyer,at_risk,2024-01-01T00:00:00
customer_010465,customer_unique_010465,NY,Buffalo,Northeast,50708,discount_sensitive,active,2024-03-31T00:00:00
customer_010466,customer_unique_010466,VT,Burlington,Northeast,02838,one_time_buyer,active,2024-02-22T00:00:00
customer_010467,customer_unique_010467,TX,Houston,South,13161,category_loyal,returning,2024-01-01T00:00:00
customer_010468,customer_unique_010468,PA,Philadelphia,Northeast,79363,one_time_buyer,returning,2024-01-01T00:00:00
customer_010469,customer_unique_010469,MI,Grand Rapids,Midwest,51740,one_time_buyer,new,2024-03-07T00:00:00
customer_010470,customer_unique_010470,TN,Memphis,South,97560,discount_sensitive,returning,2024-01-23T00:00:00
customer_010471,customer_unique_010471,RI,Warwick,Northeast,97924,high_value_buyer,returning,2024-01-01T00:00:00
customer_010472,customer_unique_010472,ME,Portland,Northeast,13552,occasional_buyer,returning,2024-06-24T00:00:00
customer_010473,customer_unique_010473,TX,Houston,South,84372,discount_sensitive,returning,2024-01-01T00:00:00
customer_010474,customer_unique_010474,OH,Columbus,Midwest,66331,discount_sensitive,active,2024-01-01T00:00:00
customer_010475,customer_unique_010475,OR,Portland,West,98477,occasional_buyer,active,2024-01-01T00:00:00
customer_010476,customer_unique_010476,PA,Pittsburgh,Northeast,98525,one_time_buyer,active,2024-01-01T00:00:00
customer_010477,customer_unique_010477,CA,San Diego,West,60594,one_time_buyer,active,2024-01-01T00:00:00
customer_010478,customer_unique_010478,TX,Dallas,South,54172,occasional_buyer,at_risk,2024-01-28T00:00:00
customer_010479,customer_unique_010479,IA,Cedar Rapids,Midwest,69464,high_value_buyer,active,2024-01-01T00:00:00
customer_010480,customer_unique_010480,TX,Houston,South,48572,one_time_buyer,returning,2024-01-01T00:00:00
customer_010481,customer_unique_010481,NC,Raleigh,South,07047,occasional_buyer,returning,2024-01-01T00:00:00
customer_010482,customer_unique_010482,UT,Salt Lake City,West,87038,discount_sensitive,active,2024-01-01T00:00:00
customer_010483,customer_unique_010483,CA,San Diego,West,38381,occasional_buyer,returning,2024-01-01T00:00:00
customer_010484,customer_unique_010484,CA,Los Angeles,West,87746,occasional_buyer,returning,2024-01-01T00:00:00
customer_010485,customer_unique_010485,IL,Springfield,Midwest,99482,category_loyal,returning,2024-01-01T00:00:00
customer_010486,customer_unique_010486,TX,Austin,South,68133,one_time_buyer,new,2024-01-01T00:00:00
customer_010487,customer_unique_010487,NY,Albany,Northeast,11527,category_loyal,new,2024-01-01T00:00:00
customer_010488,customer_unique_010488,SD,Sioux Falls,Midwest,73288,one_time_buyer,active,2024-03-04T00:00:00
customer_010489,customer_unique_010489,WA,Seattle,West,45503,one_time_buyer,active,2024-01-01T00:00:00
customer_010490,customer_unique_010490,GA,Savannah,South,17643,one_time_buyer,returning,2024-03-30T00:00:00
