order_id,order_item_id,seller_product_id,product_id,seller_id,item_price_usd,shipping_cost_usd,item_total_usd,scenario_name
order_0003491,1,seller_product_0002550,product_001487,seller_000372,91.77,5.93,97.7,baseline
order_0003492,1,seller_product_0003590,product_002054,seller_000640,164.55,8.53,173.08,baseline
order_0003493,1,seller_product_0002114,product_001221,seller_001068,224.64,4.83,229.47,baseline
order_0003493,2,seller_product_0012467,product_007161,seller_001068,27.16,6.01,33.17,baseline
order_0003494,1,seller_product_0007985,product_004571,seller_000708,41.3,9.35,50.65,baseline
order_0003495,1,seller_product_0000663,product_000368,seller_000864,75.67,6.07,81.74,baseline
order_0003496,1,seller_product_0001202,product_000690,seller_000168,38.42,9.54,47.96,baseline
order_0003496,2,seller_product_0002360,product_001374,seller_000168,101.91,7.92,109.83,baseline
order_0003496,3,seller_product_0007719,product_004425,seller_000168,38.52,7.6,46.12,baseline
order_0003496,4,seller_product_0000388,product_000215,seller_000168,448.69,7.73,456.42,baseline
order_0003497,1,seller_product_0004402,product_002513,seller_000864,55.19,5.24,60.43,baseline
order_0003498,1,seller_product_0011255,product_006467,seller_000913,73.6,5.54,79.14,baseline
order_0003499,1,seller_product_0013878,product_007956,seller_001046,32.99,8.35,41.34,baseline
order_0003499,2,seller_product_0010382,product_005959,seller_001046,47.91,10.08,57.99,baseline
order_0003499,3,seller_product_0001971,product_001146,seller_001046,16.28,7.57,23.85,baseline
order_0003500,1,seller_product_0004418,product_002521,seller_001033,66.91,10.04,76.95,baseline
order_0003500,2,seller_product_0004418,product_002521,seller_001033,73.78,9.79,83.57,baseline
order_0003500,3,seller_product_0010019,product_005747,seller_001033,98.48,8.9,107.38,baseline
order_0003500,4,seller_product_0010019,product_005747,seller_001033,100.07,8.8,108.87,baseline
order_0003501,1,seller_product_0005950,product_003399,seller_000593,107.26,8.27,115.53,baseline
order_0003502,1,seller_product_0008188,product_004697,seller_000587,138.21,10.18,148.39,baseline
order_0003502,2,seller_product_0008461,product_004844,seller_000587,97.68,9.26,106.94,baseline
order_0003503,1,seller_product_0006459,product_003706,seller_000906,36.84,8.26,45.1,baseline
order_0003503,2,seller_product_0008388,product_004803,seller_000906,194.93,8.51,203.44,baseline
order_0003504,1,seller_product_0008239,product_004728,seller_000473,46.1,8.09,54.19,baseline
order_0003505,1,seller_product_0012607,product_007244,seller_000247,109.86,9.93,119.79,baseline
order_0003505,2,seller_product_0011034,product_006345,seller_000247,134.09,7.93,142.02,baseline
order_0003506,1,seller_product_0008187,product_004696,seller_000864,61.91,12.12,74.03,baseline
order_0003507,1,seller_product_0009519,product_005474,seller_000345,42.74,7.48,50.22,baseline
order_0003507,2,seller_product_0009519,product_005474,seller_000345,32.74,8.57,41.31,baseline
order_0003507,3,seller_product_0009040,product_005200,seller_000345,18.14,8.07,26.21,baseline
order_0003507,4,seller_product_0005830,product_003330,seller_000345,26.09,8.17,34.26,baseline
order_0003508,1,seller_product_0006759,product_003882,seller_000899,44.33,9.49,53.82,baseline
order_0003508,2,seller_product_0011624,product_006675,seller_000899,232.35,7.53,239.88,baseline
order_0003508,3,seller_product_0011624,product_006675,seller_000899,231.14,7.7,238.84,baseline
order_0003509,1,seller_product_0010205,product_005863,seller_000401,79.18,8.6,87.78,baseline
order_0003510,1,seller_product_0003067,product_001770,seller_000111,28.66,7.51,36.17,baseline
order_0003510,2,seller_product_0009761,product_005606,seller_000111,43.35,10.37,53.72,baseline
order_0003510,3,seller_product_0003067,product_001770,seller_000111,26.39,8.17,34.56,baseline
order_0003511,1,seller_product_0005854,product_003344,seller_000766,15.46,12.63,28.09,baseline
order_0003512,1,seller_product_0011363,product_006529,seller_000717,72.44,8.08,80.52,baseline
order_0003513,1,seller_product_0006004,product_003437,seller_000202,48.48,9.32,57.8,baseline
order_0003514,1,seller_product_0009165,product_005272,seller_000044,82.74,5.46,88.2,baseline
order_0003515,1,seller_product_0006694,product_003846,seller_000864,23.88,11.79,35.67,baseline
order_0003516,1,seller_product_0001358,product_000789,seller_000266,99.23,10.2,109.43,baseline
order_0003517,1,seller_product_0007401,product_004245,seller_000454,101.01,8.04,109.05,baseline
order_0003518,1,seller_product_0003685,product_002107,seller_000850,55.57,7.54,63.11,baseline
order_0003518,2,seller_product_0001768,product_001016,seller_000850,166.78,8.48,175.26,baseline
order_0003519,1,seller_product_0003800,product_002173,seller_000412,91.13,9.27,100.4,baseline
order_0003520,1,seller_product_0000943,product_000546,seller_000989,155.22,9.66,164.88,baseline
order_0003521,1,seller_product_0003330,product_001906,seller_000927,35.72,8.45,44.17,baseline
order_0003522,1,seller_product_0006240,product_003573,seller_000118,67.79,8.52,76.31,baseline
order_0003523,1,seller_product_0011789,product_006768,seller_000011,27.62,5.62,33.24,baseline
order_0003524,1,seller_product_0012718,product_007306,seller_001062,150.58,8.31,158.89,baseline
order_0003524,2,seller_product_0012718,product_007306,seller_001062,133.91,8.81,142.72,baseline
order_0003524,3,seller_product_0002608,product_001516,seller_001062,146.92,8.46,155.38,baseline
order_0003525,1,seller_product_0002900,product_001677,seller_000864,52.65,13.13,65.78,baseline
order_0003526,1,seller_product_0007170,product_004114,seller_000906,35.84,8.14,43.98,baseline
order_0003526,2,seller_product_0007526,product_004318,seller_000906,281.8,7.78,289.58,baseline
order_0003526,3,seller_product_0008139,product_004667,seller_000906,63.0,7.99,70.99,baseline
order_0003526,4,seller_product_0003500,product_002000,seller_000906,45.16,7.69,52.85,baseline
order_0003527,1,seller_product_0007054,product_004059,seller_000255,32.13,8.15,40.28,baseline
order_0003527,2,seller_product_0004105,product_002346,seller_000255,72.2,9.39,81.59,baseline
order_0003527,3,seller_product_0002291,product_001330,seller_000255,86.46,7.66,94.12,baseline
order_0003527,4,seller_product_0013292,product_007623,seller_000255,168.34,7.94,176.28,baseline
order_0003528,1,seller_product_0005898,product_003370,seller_001060,62.55,8.22,70.77,baseline
order_0003528,2,seller_product_0000197,product_000110,seller_001060,92.57,12.0,104.57,baseline
order_0003529,1,seller_product_0013644,product_007824,seller_001123,117.15,7.96,125.11,baseline
order_0003529,2,seller_product_0005903,product_003374,seller_001123,57.51,14.66,72.17,baseline
order_0003529,3,seller_product_0010532,product_006047,seller_001123,58.86,8.7,67.56,baseline
order_0003530,1,seller_product_0006146,product_003513,seller_000706,15.27,6.02,21.29,baseline
order_0003530,2,seller_product_0001473,product_000854,seller_000706,28.44,4.82,33.26,baseline
order_0003531,1,seller_product_0013052,product_007482,seller_000068,88.1,8.86,96.96,baseline
order_0003531,2,seller_product_0013052,product_007482,seller_000068,84.48,9.01,93.49,baseline
order_0003532,1,seller_product_0006681,product_003838,seller_000136,90.3,7.15,97.45,baseline
order_0003533,1,seller_product_0002414,product_001408,seller_000275,122.08,8.01,130.09,baseline
order_0003533,2,seller_product_0013918,product_007979,seller_000275,26.49,8.49,34.98,baseline
order_0003534,1,seller_product_0013192,product_007564,seller_000990,55.19,8.94,64.13,baseline
order_0003534,2,seller_product_0006452,product_003702,seller_000990,61.27,8.3,69.57,baseline
order_0003534,3,seller_product_0006465,product_003710,seller_000990,36.56,8.04,44.6,baseline
order_0003534,4,seller_product_0006312,product_003617,seller_000990,59.05,8.52,67.57,baseline
order_0003535,1,seller_product_0006525,product_003743,seller_001119,96.88,7.2,104.08,baseline
order_0003536,1,seller_product_0005378,product_003093,seller_000594,74.34,8.1,82.44,baseline
order_0003537,1,seller_product_0004873,product_002779,seller_000349,103.24,5.53,108.77,baseline
order_0003538,1,seller_product_0004001,product_002283,seller_000395,59.11,10.86,69.97,baseline
order_0003538,2,seller_product_0004001,product_002283,seller_000395,52.16,11.12,63.28,baseline
order_0003539,1,seller_product_0001313,product_000765,seller_001089,28.42,8.27,36.69,baseline
order_0003539,2,seller_product_0003745,product_002142,seller_001089,62.22,7.92,70.14,baseline
order_0003540,1,seller_product_0009025,product_005193,seller_000705,42.68,6.67,49.35,baseline
order_0003541,1,seller_product_0003144,product_001810,seller_000864,63.75,12.87,76.62,baseline
order_0003542,1,seller_product_0009631,product_005536,seller_000873,120.71,10.68,131.39,baseline
order_0003543,1,seller_product_0009069,product_005217,seller_000494,75.84,9.08,84.92,baseline
order_0003543,2,seller_product_0009501,product_005463,seller_000494,59.22,8.66,67.88,baseline
order_0003543,3,seller_product_0005187,product_002971,seller_000494,11.64,9.25,20.89,baseline
order_0003544,1,seller_product_0012342,product_007089,seller_000363,114.08,9.39,123.47,baseline
order_0003545,1,seller_product_0004226,product_002417,seller_000907,30.35,11.92,42.27,baseline
order_0003545,2,seller_product_0005541,product_003189,seller_000907,300.98,8.59,309.57,baseline
order_0003546,1,seller_product_0010978,product_006316,seller_000913,97.3,7.53,104.83,baseline
order_0003546,2,seller_product_0012416,product_007130,seller_000913,107.27,9.41,116.68,baseline
order_0003546,3,seller_product_0003729,product_002132,seller_000913,78.16,8.08,86.24,baseline
order_0003547,1,seller_product_0013378,product_007665,seller_001015,68.29,8.11,76.4,baseline
order_0003548,1,seller_product_0011802,product_006777,seller_000424,52.95,8.79,61.74,baseline
order_0003549,1,seller_product_0009887,product_005684,seller_000218,22.07,5.47,27.54,baseline
order_0003550,1,seller_product_0005208,product_002981,seller_000906,54.64,4.15,58.79,baseline
order_0003551,1,seller_product_0004010,product_002288,seller_000684,152.17,7.6,159.77,baseline
order_0003552,1,seller_product_0001552,product_000900,seller_000881,129.92,8.29,138.21,baseline
order_0003553,1,seller_product_0009396,product_005402,seller_001162,60.04,9.05,69.09,baseline
order_0003554,1,seller_product_0011705,product_006721,seller_000331,70.09,6.3,76.39,baseline
order_0003554,2,seller_product_0003019,product_001744,seller_000331,41.08,5.44,46.52,baseline
order_0003555,1,seller_product_0005091,product_002912,seller_000674,13.44,8.42,21.86,baseline
order_0003556,1,seller_product_0006642,product_003814,seller_000473,322.07,10.4,332.47,baseline
order_0003556,2,seller_product_0013589,product_007790,seller_000473,628.89,3.65,632.54,baseline
order_0003556,3,seller_product_0008440,product_004830,seller_000473,22.81,4.23,27.04,baseline
order_0003556,4,seller_product_0008239,product_004728,seller_000473,46.21,3.86,50.07,baseline
order_0003556,5,seller_product_0009067,product_005215,seller_000473,31.29,5.0,36.29,baseline
order_0003557,1,seller_product_0005105,product_002920,seller_000603,24.62,7.94,32.56,baseline
order_0003557,2,seller_product_0002914,product_001684,seller_000603,62.38,8.71,71.09,baseline
order_0003558,1,seller_product_0002325,product_001351,seller_000341,20.14,5.88,26.02,baseline
order_0003559,1,seller_product_0000850,product_000482,seller_000912,262.36,11.42,273.78,baseline
order_0003560,1,seller_product_0007866,product_004507,seller_001176,63.81,10.49,74.3,baseline
order_0003561,1,seller_product_0000376,product_000209,seller_000563,173.48,7.34,180.82,baseline
order_0003562,1,seller_product_0013347,product_007650,seller_000379,106.9,8.11,115.01,baseline
order_0003562,2,seller_product_0010267,product_005900,seller_000379,26.48,8.78,35.26,baseline
order_0003563,1,seller_product_0008393,product_004806,seller_000238,36.18,7.69,43.87,baseline
order_0003564,1,seller_product_0008681,product_004974,seller_000618,65.59,8.49,74.08,baseline
order_0003565,1,seller_product_0004878,product_002781,seller_000707,71.3,5.5,76.8,baseline
order_0003566,1,seller_product_0003766,product_002156,seller_000163,59.18,7.76,66.94,baseline
order_0003567,1,seller_product_0002059,product_001195,seller_000607,156.2,8.1,164.3,baseline
order_0003567,2,seller_product_0013365,product_007656,seller_000607,33.66,7.75,41.41,baseline
order_0003567,3,seller_product_0003758,product_002151,seller_000607,49.27,8.23,57.5,baseline
order_0003568,1,seller_product_0010448,product_006006,seller_000267,141.71,5.89,147.6,baseline
order_0003568,2,seller_product_0001767,product_001015,seller_000267,47.82,8.83,56.65,baseline
order_0003568,3,seller_product_0012221,product_007021,seller_000267,42.61,6.38,48.99,baseline
order_0003568,4,seller_product_0013084,product_007499,seller_000267,248.71,6.11,254.82,baseline
order_0003568,5,seller_product_0008248,product_004731,seller_000267,47.52,5.23,52.75,baseline
order_0003569,1,seller_product_0004491,product_002558,seller_001168,27.72,9.05,36.77,baseline
order_0003570,1,seller_product_0013773,product_007898,seller_000001,44.47,5.69,50.16,baseline
order_0003571,1,seller_product_0008346,product_004779,seller_000800,22.98,7.59,30.57,baseline
order_0003572,1,seller_product_0007272,product_004178,seller_000808,98.34,8.7,107.04,baseline
order_0003573,1,seller_product_0000689,product_000385,seller_000612,228.13,8.33,236.46,baseline
order_0003574,1,seller_product_0003108,product_001791,seller_000114,118.62,13.5,132.12,baseline
order_0003575,1,seller_product_0002872,product_001664,seller_001143,197.56,17.72,215.28,baseline
order_0003575,2,seller_product_0006544,product_003754,seller_001143,130.08,9.18,139.26,baseline
order_0003575,3,seller_product_0002872,product_001664,seller_001143,192.06,17.72,209.78,baseline
order_0003576,1,seller_product_0013306,product_007630,seller_000316,28.58,8.17,36.75,baseline
order_0003577,1,seller_product_0010648,product_006118,seller_001002,101.81,9.01,110.82,baseline
order_0003578,1,seller_product_0011428,product_006564,seller_000473,379.58,8.51,388.09,baseline
order_0003578,2,seller_product_0002957,product_001708,seller_000473,21.33,10.17,31.5,baseline
order_0003578,3,seller_product_0008239,product_004728,seller_000473,45.06,8.41,53.47,baseline
order_0003579,1,seller_product_0000966,product_000563,seller_000895,128.19,14.11,142.3,baseline
order_0003580,1,seller_product_0005765,product_003297,seller_000837,34.37,9.63,44.0,baseline
order_0003580,2,seller_product_0008189,product_004697,seller_000837,131.6,9.53,141.13,baseline
order_0003581,1,seller_product_0004540,product_002589,seller_000453,329.7,14.87,344.57,baseline
order_0003582,1,seller_product_0011962,product_006880,seller_001145,25.32,5.57,30.89,baseline
order_0003582,2,seller_product_0009310,product_005348,seller_001145,58.31,7.93,66.24,baseline
order_0003583,1,seller_product_0000458,product_000256,seller_000395,19.64,8.09,27.73,baseline
order_0003584,1,seller_product_0009534,product_005481,seller_000045,74.34,10.57,84.91,baseline
order_0003585,1,seller_product_0004411,product_002518,seller_000906,25.01,8.03,33.04,baseline
order_0003586,1,seller_product_0002076,product_001203,seller_000708,54.0,6.46,60.46,baseline
order_0003587,1,seller_product_0012746,product_007322,seller_000727,87.27,8.33,95.6,baseline
order_0003587,2,seller_product_0003093,product_001782,seller_000727,271.35,11.17,282.52,baseline
order_0003587,3,seller_product_0011732,product_006738,seller_000727,23.99,8.85,32.84,baseline
order_0003588,1,seller_product_0006932,product_003982,seller_000788,141.73,5.26,146.99,baseline
order_0003589,1,seller_product_0000819,product_000464,seller_000895,33.32,9.92,43.24,baseline
order_0003590,1,seller_product_0013879,product_007956,seller_001160,32.73,7.51,40.24,baseline
order_0003590,2,seller_product_0008442,product_004832,seller_001160,330.67,8.68,339.35,baseline
order_0003590,3,seller_product_0008442,product_004832,seller_001160,351.04,8.74,359.78,baseline
order_0003590,4,seller_product_0008442,product_004832,seller_001160,379.14,8.69,387.83,baseline
order_0003591,1,seller_product_0001000,product_000582,seller_000429,116.3,9.86,126.16,baseline
order_0003591,2,seller_product_0012397,product_007116,seller_000429,126.11,8.89,135.0,baseline
order_0003592,1,seller_product_0007481,product_004292,seller_000864,138.05,12.26,150.31,baseline
order_0003592,2,seller_product_0010709,product_006152,seller_000864,42.87,16.93,59.8,baseline
order_0003592,3,seller_product_0009504,product_005465,seller_000864,27.39,11.92,39.31,baseline
order_0003593,1,seller_product_0011960,product_006880,seller_000989,17.75,8.18,25.93,baseline
order_0003593,2,seller_product_0001393,product_000808,seller_000989,78.8,8.01,86.81,baseline
order_0003594,1,seller_product_0010068,product_005776,seller_000436,20.04,8.51,28.55,baseline
order_0003595,1,seller_product_0010052,product_005766,seller_001133,19.97,8.36,28.33,baseline
order_0003596,1,seller_product_0010120,product_005811,seller_000920,18.62,7.92,26.54,baseline
order_0003597,1,seller_product_0003791,product_002169,seller_000100,43.73,6.61,50.34,baseline
order_0003598,1,seller_product_0001804,product_001043,seller_000331,218.65,11.69,230.34,baseline
order_0003598,2,seller_product_0010012,product_005744,seller_000331,29.14,7.57,36.71,baseline
order_0003599,1,seller_product_0009863,product_005669,seller_000906,68.57,7.98,76.55,baseline
order_0003600,1,seller_product_0011096,product_006377,seller_000008,37.39,8.12,45.51,baseline
order_0003601,1,seller_product_0006121,product_003499,seller_000864,17.49,13.36,30.85,baseline
order_0003602,1,seller_product_0004377,product_002500,seller_000903,67.28,7.3,74.58,baseline
order_0003603,1,seller_product_0010520,product_006043,seller_000592,32.77,9.15,41.92,baseline
order_0003604,1,seller_product_0013345,product_007650,seller_000042,165.27,7.96,173.23,baseline
order_0003604,2,seller_product_0012236,product_007029,seller_000042,564.62,11.47,576.09,baseline
order_0003604,3,seller_product_0008534,product_004887,seller_000042,77.95,14.44,92.39,baseline
order_0003605,1,seller_product_0003897,product_002230,seller_000906,152.33,7.3,159.63,baseline
order_0003606,1,seller_product_0006012,product_003440,seller_000975,62.6,12.29,74.89,baseline
order_0003607,1,seller_product_0000705,product_000393,seller_000753,61.02,8.27,69.29,baseline
order_0003608,1,seller_product_0010586,product_006079,seller_000066,38.41,8.37,46.78,baseline
order_0003608,2,seller_product_0010780,product_006199,seller_000066,56.08,9.11,65.19,baseline
order_0003608,3,seller_product_0008962,product_005155,seller_000066,103.11,8.01,111.12,baseline
order_0003609,1,seller_product_0011427,product_006564,seller_000415,272.27,5.07,277.34,baseline
order_0003610,1,seller_product_0005385,product_003095,seller_000769,157.32,8.08,165.4,baseline
order_0003611,1,seller_product_0003618,product_002069,seller_000262,29.55,8.02,37.57,baseline
order_0003611,2,seller_product_0000891,product_000513,seller_000262,51.0,8.04,59.04,baseline
order_0003612,1,seller_product_0002791,product_001617,seller_000906,18.06,7.83,25.89,baseline
order_0003613,1,seller_product_0000023,product_000014,seller_000768,141.21,9.4,150.61,baseline
order_0003614,1,seller_product_0002764,product_001604,seller_000222,138.69,8.21,146.9,baseline
order_0003615,1,seller_product_0006760,product_003882,seller_001154,30.2,7.98,38.18,baseline
order_0003616,1,seller_product_0013569,product_007780,seller_000991,28.86,8.26,37.12,baseline
order_0003617,1,seller_product_0012408,product_007124,seller_000163,109.38,9.31,118.69,baseline
order_0003618,1,seller_product_0012272,product_007053,seller_000344,87.45,8.72,96.17,baseline
order_0003618,2,seller_product_0001018,product_000593,seller_000344,36.66,7.82,44.48,baseline
order_0003619,1,seller_product_0011381,product_006540,seller_000595,16.1,6.11,22.21,baseline
order_0003620,1,seller_product_0013808,product_007921,seller_000802,82.87,8.72,91.59,baseline
order_0003621,1,seller_product_0000396,product_000218,seller_000080,170.57,7.32,177.89,baseline
order_0003622,1,seller_product_0000740,product_000416,seller_000728,71.87,12.31,84.18,baseline
order_0003623,1,seller_product_0006208,product_003554,seller_001010,31.75,8.67,40.42,baseline
order_0003624,1,seller_product_0003593,product_002056,seller_000163,43.86,7.44,51.3,baseline
order_0003624,2,seller_product_0004168,product_002384,seller_000163,54.81,8.31,63.12,baseline
order_0003624,3,seller_product_0010168,product_005837,seller_000163,111.73,8.16,119.89,baseline
order_0003625,1,seller_product_0004901,product_002795,seller_000344,87.07,9.2,96.27,baseline
order_0003626,1,seller_product_0005107,product_002921,seller_000727,34.4,5.97,40.37,baseline
order_0003626,2,seller_product_0011732,product_006738,seller_000727,21.69,6.51,28.2,baseline
order_0003627,1,seller_product_0002078,product_001203,seller_000936,37.65,9.25,46.9,baseline
order_0003628,1,seller_product_0011693,product_006716,seller_000699,76.56,8.82,85.38,baseline
order_0003628,2,seller_product_0013542,product_007763,seller_000699,168.52,9.5,178.02,baseline
order_0003629,1,seller_product_0001874,product_001086,seller_000140,158.52,6.55,165.07,baseline
order_0003630,1,seller_product_0008609,product_004930,seller_000730,65.52,7.3,72.82,baseline
order_0003631,1,seller_product_0003900,product_002233,seller_000412,80.49,7.34,87.83,baseline
order_0003632,1,seller_product_0011397,product_006549,seller_000066,91.99,7.79,99.78,baseline
order_0003633,1,seller_product_0001142,product_000662,seller_000134,291.3,10.72,302.02,baseline
order_0003633,2,seller_product_0000275,product_000151,seller_000134,39.18,7.87,47.05,baseline
order_0003633,3,seller_product_0003881,product_002221,seller_000134,32.07,7.93,40.0,baseline
order_0003634,1,seller_product_0010240,product_005881,seller_000565,48.69,8.07,56.76,baseline
order_0003635,1,seller_product_0013508,product_007742,seller_000255,108.52,11.29,119.81,baseline
order_0003635,2,seller_product_0011877,product_006826,seller_000255,227.88,6.25,234.13,baseline
order_0003636,1,seller_product_0002430,product_001415,seller_000576,18.81,8.05,26.86,baseline
order_0003636,2,seller_product_0003073,product_001774,seller_000576,51.55,7.69,59.24,baseline
order_0003637,1,seller_product_0013090,product_007501,seller_000914,61.01,8.65,69.66,baseline
order_0003637,2,seller_product_0000727,product_000408,seller_000914,79.57,10.3,89.87,baseline
order_0003637,3,seller_product_0013839,product_007936,seller_000914,18.71,8.4,27.11,baseline
order_0003637,4,seller_product_0013839,product_007936,seller_000914,13.64,7.46,21.1,baseline
order_0003638,1,seller_product_0006299,product_003609,seller_000261,153.09,8.52,161.61,baseline
order_0003639,1,seller_product_0002809,product_001624,seller_000893,99.71,8.73,108.44,baseline
order_0003640,1,seller_product_0007979,product_004568,seller_000906,56.15,13.02,69.17,baseline
order_0003641,1,seller_product_0010199,product_005859,seller_000570,191.97,15.0,206.97,baseline
order_0003641,2,seller_product_0007207,product_004137,seller_000570,46.1,8.08,54.18,baseline
order_0003642,1,seller_product_0012973,product_007436,seller_000473,73.5,8.95,82.45,baseline
order_0003642,2,seller_product_0013589,product_007790,seller_000473,675.92,7.07,682.99,baseline
order_0003643,1,seller_product_0001885,product_001092,seller_000269,12.92,8.94,21.86,baseline
order_0003644,1,seller_product_0013053,product_007482,seller_000163,91.79,8.9,100.69,baseline
order_0003644,2,seller_product_0004041,product_002309,seller_000163,26.55,8.1,34.65,baseline
order_0003644,3,seller_product_0000460,product_000258,seller_000163,29.82,8.04,37.86,baseline
order_0003644,4,seller_product_0000688,product_000385,seller_000163,249.26,7.94,257.2,baseline
order_0003645,1,seller_product_0012611,product_007247,seller_000367,43.47,8.07,51.54,baseline
order_0003646,1,seller_product_0009136,product_005255,seller_000894,79.59,8.47,88.06,baseline
order_0003647,1,seller_product_0013943,product_007991,seller_000543,30.66,5.4,36.06,baseline
order_0003647,2,seller_product_0008106,product_004645,seller_000543,85.37,6.65,92.02,baseline
order_0003648,1,seller_product_0011493,product_006597,seller_000060,66.06,4.97,71.03,baseline
order_0003648,2,seller_product_0011672,product_006706,seller_000060,23.7,4.42,28.12,baseline
order_0003648,3,seller_product_0003716,product_002124,seller_000060,109.43,4.29,113.72,baseline
order_0003649,1,seller_product_0004249,product_002433,seller_000136,19.51,8.01,27.52,baseline
order_0003649,2,seller_product_0001472,product_000854,seller_000136,37.85,8.34,46.19,baseline
order_0003650,1,seller_product_0008623,product_004939,seller_000269,63.17,8.62,71.79,baseline
order_0003651,1,seller_product_0007936,product_004543,seller_000677,243.58,8.69,252.27,baseline
order_0003651,2,seller_product_0008409,product_004813,seller_000677,89.71,10.55,100.26,baseline
order_0003652,1,seller_product_0010737,product_006167,seller_001194,24.2,7.67,31.87,baseline
order_0003653,1,seller_product_0010195,product_005858,seller_001090,57.3,7.65,64.95,baseline
order_0003654,1,seller_product_0001435,product_000831,seller_000485,170.73,8.9,179.63,baseline
order_0003654,2,seller_product_0004272,product_002443,seller_000485,51.82,7.59,59.41,baseline
order_0003655,1,seller_product_0003083,product_001778,seller_001087,70.77,9.31,80.08,baseline
order_0003656,1,seller_product_0005230,product_002993,seller_000547,21.34,5.13,26.47,baseline
order_0003656,2,seller_product_0008963,product_005155,seller_000547,104.06,5.99,110.05,baseline
order_0003656,3,seller_product_0013902,product_007969,seller_000547,63.15,6.41,69.56,baseline
order_0003657,1,seller_product_0008451,product_004838,seller_001068,43.96,8.83,52.79,baseline
order_0003658,1,seller_product_0006932,product_003982,seller_000788,136.53,5.59,142.12,baseline
order_0003658,2,seller_product_0013563,product_007778,seller_000788,88.38,7.75,96.13,baseline
order_0003659,1,seller_product_0004449,product_002538,seller_001173,112.28,9.5,121.78,baseline
order_0003659,2,seller_product_0004298,product_002460,seller_001173,82.4,8.83,91.23,baseline
order_0003660,1,seller_product_0002075,product_001203,seller_000049,42.77,9.74,52.51,baseline
order_0003661,1,seller_product_0008625,product_004940,seller_001150,19.74,9.04,28.78,baseline
order_0003661,2,seller_product_0009130,product_005252,seller_001150,196.38,10.89,207.27,baseline
order_0003662,1,seller_product_0007692,product_004412,seller_001097,68.75,7.48,76.23,baseline
order_0003662,2,seller_product_0006398,product_003669,seller_001097,150.65,13.8,164.45,baseline
order_0003663,1,seller_product_0005218,product_002987,seller_000117,82.44,5.54,87.98,baseline
order_0003664,1,seller_product_0004249,product_002433,seller_000136,18.29,7.64,25.93,baseline
order_0003665,1,seller_product_0012391,product_007111,seller_001167,23.29,4.99,28.28,baseline
order_0003665,2,seller_product_0012797,product_007348,seller_001167,41.96,6.33,48.29,baseline
order_0003666,1,seller_product_0007690,product_004411,seller_000729,250.65,8.99,259.64,baseline
order_0003667,1,seller_product_0010031,product_005755,seller_000205,8.89,8.28,17.17,baseline
order_0003668,1,seller_product_0013855,product_007943,seller_000906,21.03,8.72,29.75,baseline
order_0003669,1,seller_product_0003854,product_002203,seller_000931,15.97,8.74,24.71,baseline
order_0003669,2,seller_product_0004401,product_002512,seller_000931,14.71,8.38,23.09,baseline
order_0003670,1,seller_product_0006066,product_003470,seller_000592,113.68,7.47,121.15,baseline
order_0003671,1,seller_product_0010544,product_006054,seller_000452,81.73,12.1,93.83,baseline
order_0003672,1,seller_product_0000477,product_000268,seller_001042,160.63,9.68,170.31,baseline
order_0003672,2,seller_product_0012989,product_007446,seller_001042,337.21,8.45,345.66,baseline
order_0003673,1,seller_product_0006609,product_003795,seller_000753,47.41,8.8,56.21,baseline
order_0003674,1,seller_product_0012638,product_007260,seller_000924,491.44,10.02,501.46,baseline
order_0003674,2,seller_product_0001277,product_000739,seller_000924,40.53,8.87,49.4,baseline
order_0003675,1,seller_product_0001790,product_001032,seller_000255,106.49,10.5,116.99,baseline
order_0003675,2,seller_product_0012097,product_006947,seller_000255,57.04,7.7,64.74,baseline
order_0003676,1,seller_product_0011628,product_006676,seller_000455,83.44,8.62,92.06,baseline
order_0003677,1,seller_product_0000739,product_000415,seller_000872,122.8,7.2,130.0,baseline
order_0003678,1,seller_product_0013051,product_007481,seller_000311,137.31,7.89,145.2,baseline
order_0003679,1,seller_product_0012459,product_007157,seller_000294,117.67,8.31,125.98,baseline
order_0003680,1,seller_product_0013217,product_007579,seller_000420,30.43,9.43,39.86,baseline
order_0003680,2,seller_product_0000421,product_000232,seller_000420,21.09,9.02,30.11,baseline
order_0003681,1,seller_product_0013558,product_007773,seller_000595,199.99,5.2,205.19,baseline
order_0003681,2,seller_product_0003132,product_001805,seller_000595,30.66,5.29,35.95,baseline
order_0003681,3,seller_product_0006750,product_003878,seller_000595,43.52,5.77,49.29,baseline
order_0003681,4,seller_product_0009629,product_005534,seller_000595,25.39,5.42,30.81,baseline
order_0003682,1,seller_product_0007495,product_004298,seller_000494,34.66,7.32,41.98,baseline
order_0003682,2,seller_product_0007419,product_004254,seller_000494,125.79,7.66,133.45,baseline
order_0003682,3,seller_product_0001513,product_000878,seller_000494,126.59,8.12,134.71,baseline
order_0003682,4,seller_product_0001868,product_001081,seller_000494,22.62,7.62,30.24,baseline
order_0003683,1,seller_product_0011583,product_006651,seller_001068,94.67,9.01,103.68,baseline
order_0003684,1,seller_product_0011606,product_006661,seller_000578,42.4,9.49,51.89,baseline
order_0003685,1,seller_product_0003659,product_002088,seller_000761,333.31,5.9,339.21,baseline
order_0003685,2,seller_product_0010830,product_006226,seller_000761,132.07,8.13,140.2,baseline
order_0003686,1,seller_product_0013068,product_007489,seller_000095,45.53,5.53,51.06,baseline
